Player,Team,"Year
Signed",Years,,Value,APY,Guaranteed,,"APY as % Of
Cap At Signing",,"Inflated
Value","Inflated
APY","Inflated
Guaranteed"
C.J. Prosise,Texans,2020,1,,"$910,000","$910,000",$0,,0.5%,,"$1,172,624","$1,172,624",$0
Jeremy Hill,Raiders,2020,1,,"$910,000","$910,000",$0,,0.5%,,"$1,172,624","$1,172,624",$0
Senorise Perry,Titans,2020,1,,"$910,000","$910,000",$0,,0.5%,,"$1,172,624","$1,172,624",$0
DeAndre Washington,Dolphins,2020,1,,"$910,000","$910,000",$0,,0.5%,,"$1,172,624","$1,172,624",$0
Theo Riddick,Raiders,2020,1,,"$910,000","$910,000",$0,,0.5%,,"$1,172,624","$1,172,624",$0
Rod Smith,Raiders,2020,1,,"$910,000","$910,000",$0,,0.5%,,"$1,172,624","$1,172,624",$0
Jordan Scarlett,Dolphins,2021,2,,"$1,675,000","$837,500",$0,,0.5%,,"$2,344,082","$1,172,041",$0
Jeremy Cox,Broncos,2021,2,,"$1,675,000","$837,500",$0,,0.5%,,"$2,344,082","$1,172,041",$0
Austin Walter,Jets,2021,2,,"$1,675,000","$837,500",$0,,0.5%,,"$2,344,082","$1,172,041",$0
Chase Brown,Bengals,2023,4,,"$4,126,156","$1,031,539","$286,156",,0.5%,,"$4,687,812","$1,171,953","$325,108"
Spencer Ware,Seahawks,2013,4,,"$2,257,432","$564,358","$97,432",,0.5%,,"$4,687,383","$1,171,846","$202,310"
Samaje Perine,WAS/CIN,2017,4,,"$3,059,788","$764,947","$659,788",,0.5%,,"$4,679,460","$1,169,865","$1,009,041"
Theo Riddick,Lions,2013,4,,"$2,251,000","$562,750","$91,000",,0.5%,,"$4,674,028","$1,168,507","$188,954"
Jonathan Ward,Titans,2022,2,,"$1,905,000","$952,500",$0,,0.5%,,"$2,336,873","$1,168,437",$0
Dan Herron,Bengals,2012,4,,"$2,203,152","$550,788","$103,152",,0.5%,,"$4,665,713","$1,166,428","$218,450"
Kevin Harris,Patriots,2022,4,,"$3,798,336","$949,584",$0,,0.5%,,"$4,659,438","$1,164,860",$0
Evan Hull,Colts,2023,4,,"$4,084,980","$1,021,245","$244,980",,0.5%,,"$4,641,032","$1,160,258","$278,327"
Eric Gray,Giants,2023,4,,"$4,084,980","$1,021,245","$244,980",,0.5%,,"$4,641,032","$1,160,258","$278,327"
Tarik Cohen,Bears,2017,4,,"$3,033,156","$758,289","$633,156",,0.5%,,"$4,638,731","$1,159,683","$968,312"
Joe Williams,49ers,2017,4,,"$3,029,384","$757,346","$629,384",,0.5%,,"$4,632,962","$1,158,241","$962,543"
Jason Huntley,PHI/DET,2020,4,,"$3,585,312","$896,328","$290,312",,0.5%,,"$4,620,024","$1,155,006","$374,095"
Buck Allen,Saints,2019,1,,"$850,000","$850,000",$0,,0.5%,,"$1,153,507","$1,153,507",$0
Terrance Ganaway,LAR/NYJ,2012,4,,"$2,178,680","$544,670","$78,680",,0.5%,,"$4,613,888","$1,153,472","$166,624"
Anthony Allen,Ravens,2013,1,,"$555,000","$555,000",$0,,0.5%,,"$1,152,415","$1,152,415",$0
Owen Marecic,49ers,2013,1,,"$555,000","$555,000",$0,,0.5%,,"$1,152,415","$1,152,415",$0
Da'Rel Scott,Giants,2013,1,,"$555,000","$555,000",$0,,0.5%,,"$1,152,415","$1,152,415",$0
Deon Jackson,Colts,2021,3,,"$2,470,000","$823,333","$45,000",,0.5%,,"$3,456,647","$1,152,215","$62,975"
Jawan Jamison,Commanders,2013,4,,"$2,210,880","$552,720","$50,880",,0.4%,,"$4,590,722","$1,147,680","$105,648"
Jaret Patterson,Commanders,2021,3,,"$2,460,000","$820,000","$115,000",,0.4%,,"$3,442,652","$1,147,551","$160,937"
James Robinson,Giants,2023,1,,"$1,010,000","$1,010,000",$0,,0.4%,,"$1,147,482","$1,147,482",$0
John Kelly,Browns,2023,1,,"$1,010,000","$1,010,000",$0,,0.4%,,"$1,147,482","$1,147,482",$0
Jonathan Ward,Titans,2023,1,,"$1,010,000","$1,010,000",$0,,0.4%,,"$1,147,482","$1,147,482",$0
Patrick Laird,Buccaneers,2023,1,,"$1,010,000","$1,010,000",$0,,0.4%,,"$1,147,482","$1,147,482",$0
Jonathan Ward,Titans,2023,1,,"$1,010,000","$1,010,000",$0,,0.4%,,"$1,147,482","$1,147,482",$0
James Robinson,Packers,2023,1,,"$1,010,000","$1,010,000",$0,,0.4%,,"$1,147,482","$1,147,482",$0
Nyheim Hines,Colts,2018,4,,"$3,184,548","$796,137","$724,548",,0.4%,,"$4,589,919","$1,147,480","$1,044,298"
Kerwynn Williams,Colts,2013,4,,"$2,209,824","$552,456","$49,824",,0.4%,,"$4,588,529","$1,147,132","$103,456"
Brittain Brown,Raiders,2022,4,,"$3,739,856","$934,964","$79,856",,0.4%,,"$4,587,700","$1,146,925","$97,960"
Isiah Pacheco,Chiefs,2022,4,,"$3,739,108","$934,777","$79,108",,0.4%,,"$4,586,783","$1,146,696","$97,042"
Michael Smith,Buccaneers,2012,4,,"$2,165,148","$541,287","$65,148",,0.4%,,"$4,585,231","$1,146,308","$137,967"
Zander Horvath,Chargers,2022,4,,"$3,737,012","$934,253","$77,012",,0.4%,,"$4,584,212","$1,146,053","$94,471"
Michael Cox,Giants,2013,4,,"$2,205,896","$551,474","$45,896",,0.4%,,"$4,580,373","$1,145,093","$95,299"
Cedric Benson,Bengals,2008,1,,"$520,000","$520,000",$0,,0.4%,,"$1,144,897","$1,144,897",$0
Lance Ball,Broncos,2012,1,,"$540,000","$540,000",$0,,0.4%,,"$1,143,582","$1,143,582",$0
LeGarrette Blount,Buccaneers,2012,1,,"$540,000","$540,000",$0,,0.4%,,"$1,143,582","$1,143,582",$0
Chris Rodriguez Jr.,Commanders,2023,4,,"$4,017,692","$1,004,423","$177,692",,0.4%,,"$4,564,584","$1,141,146","$201,880"
Pooka Williams Jr.,Bengals,2021,3,,"$2,445,000","$815,000","$20,000",,0.4%,,"$3,421,660","$1,140,553","$27,989"
Bryce Brown,Eagles,2012,4,,"$2,150,880","$537,720","$50,880",,0.4%,,"$4,555,015","$1,138,754","$107,751"
Knile Davis,Bears,2018,1,,"$790,000","$790,000",$0,,0.4%,,"$1,138,634","$1,138,634",$0
Kerwynn Williams,Chiefs,2018,1,,"$790,000","$790,000",$0,,0.4%,,"$1,138,634","$1,138,634",$0
Charcandrick West,Chiefs,2018,1,,"$790,000","$790,000",$0,,0.4%,,"$1,138,634","$1,138,634",$0
Kenjon Barner,Patriots,2018,1,,"$790,000","$790,000",$0,,0.4%,,"$1,138,634","$1,138,634",$0
C.J. Anderson,Rams,2018,1,,"$790,000","$790,000",$0,,0.4%,,"$1,138,634","$1,138,634",$0
Kenjon Barner,Patriots,2018,1,,"$790,000","$790,000",$0,,0.4%,,"$1,138,634","$1,138,634",$0
Terrance West,Saints,2018,1,,"$790,000","$790,000",$0,,0.4%,,"$1,138,634","$1,138,634",$0
Kenjon Barner,Patriots,2018,1,,"$790,000","$790,000",$0,,0.4%,,"$1,138,634","$1,138,634",$0
Stevan Ridley,Steelers,2018,1,,"$790,000","$790,000",$0,,0.4%,,"$1,138,634","$1,138,634",$0
Alfred Morris,49ers,2018,1,,"$790,000","$790,000",$0,,0.4%,,"$1,138,634","$1,138,634",$0
C.J. Anderson,Raiders,2018,1,,"$790,000","$790,000",$0,,0.4%,,"$1,138,634","$1,138,634",$0
Kenjon Barner,Panthers,2018,1,,"$790,000","$790,000",$0,,0.4%,,"$1,138,634","$1,138,634",$0
Travaris Cadet,Panthers,2018,1,,"$790,000","$790,000",$0,,0.4%,,"$1,138,634","$1,138,634",$0
Fitzgerald Toussaint,Steelers,2018,1,,"$790,000","$790,000",$0,,0.4%,,"$1,138,634","$1,138,634",$0
Christine Michael,Colts,2018,1,,"$790,000","$790,000",$0,,0.4%,,"$1,138,634","$1,138,634",$0
Garrett Groshek,Raiders,2021,3,,"$2,440,000","$813,333","$65,000",,0.4%,,"$3,414,663","$1,138,221","$90,964"
Asim Rose,Vikings,2021,3,,"$2,440,000","$813,333","$35,000",,0.4%,,"$3,414,663","$1,138,221","$48,981"
Donnel Pumphrey,Eagles,2017,4,,"$2,975,888","$743,972","$575,888",,0.4%,,"$4,551,148","$1,137,787","$880,729"
Latavius Murray,Raiders,2013,4,,"$2,191,200","$547,800","$106,200",,0.4%,,"$4,549,858","$1,137,464","$220,516"
Jordan Todman,Chargers,2011,4,,"$2,144,072","$536,018","$104,072",,0.4%,,"$4,549,084","$1,137,271","$220,810"
Sione Vaki,Lions,2024,4,,"$4,548,708","$1,137,177","$528,708",,0.4%,,"$4,548,708","$1,137,177","$528,708"
Braelon Allen,Jets,2024,4,,"$4,548,708","$1,137,177","$528,708",,0.4%,,"$4,548,708","$1,137,177","$528,708"
Greg Jones,Giants,2011,4,,"$2,143,788","$535,947","$103,787",,0.4%,,"$4,548,481","$1,137,120","$220,205"
Daryl Richardson,NYJ/LAR,2012,4,,"$2,145,896","$536,474","$45,896",,0.4%,,"$4,544,460","$1,136,115","$97,196"
Edwin Baker,Chargers,2012,4,,"$2,145,896","$536,474","$45,896",,0.4%,,"$4,544,460","$1,136,115","$97,196"
Nate McCrary,DEN/BAL,2021,3,,"$2,435,000","$811,667","$25,000",,0.4%,,"$3,407,666","$1,135,889","$34,986"
Spencer Brown,Panthers,2021,3,,"$2,435,000","$811,667","$20,000",,0.4%,,"$3,407,666","$1,135,889","$27,989"
Josh Johnson,Seahawks,2021,3,,"$2,435,000","$811,667","$10,000",,0.4%,,"$3,407,666","$1,135,889","$13,995"
Dedrick Mills,Lions,2021,3,,"$2,435,000","$811,667","$25,000",,0.4%,,"$3,407,666","$1,135,889","$34,986"
Stevie Scott III,Saints,2021,3,,"$2,432,500","$810,833","$7,500",,0.4%,,"$3,404,167","$1,134,722","$10,496"
Jamaal Williams,Packers,2017,4,,"$2,965,992","$741,498","$565,992",,0.4%,,"$4,536,014","$1,134,004","$865,595"
Rakeem Boyd,Lions,2021,3,,"$2,430,000","$810,000","$5,000",,0.4%,,"$3,400,668","$1,133,556","$6,997"
Javian Hawkins,Falcons,2021,3,,"$2,430,000","$810,000","$35,000",,0.4%,,"$3,400,668","$1,133,556","$48,981"
Caleb Huntley,Falcons,2021,3,,"$2,430,000","$810,000","$40,000",,0.4%,,"$3,400,668","$1,133,556","$55,978"
Mekhi Sargent,Titans,2021,3,,"$2,430,000","$810,000","$15,000",,0.4%,,"$3,400,668","$1,133,556","$20,992"
Trey Ragas,Raiders,2021,3,,"$2,430,000","$810,000","$55,000",,0.4%,,"$3,400,668","$1,133,556","$76,970"
Brenden Knox,Cowboys,2021,3,,"$2,430,000","$810,000","$55,000",,0.4%,,"$3,400,668","$1,133,556","$76,970"
JaQuan Hardy,Cowboys,2021,3,,"$2,430,000","$810,000","$55,000",,0.4%,,"$3,400,668","$1,133,556","$76,970"
Mark Walton,Bengals,2018,4,,"$3,145,348","$786,337","$685,348",,0.4%,,"$4,533,419","$1,133,355","$987,798"
La'Mical Perine,Chiefs,2023,2,,"$1,995,000","$997,500",$0,,0.4%,,"$2,266,561","$1,133,281",$0
CJ Marable,Bears,2021,3,,"$2,428,000","$809,333","$3,000",,0.4%,,"$3,397,870","$1,132,623","$4,198"
BJ Emmons,Seahawks,2021,3,,"$2,426,000","$808,667","$1,000",,0.4%,,"$3,395,071","$1,131,691","$1,399"
Andre Brown,NYG/DEN,2009,4,,"$2,180,000","$545,000","$430,000",,0.4%,,"$4,526,602","$1,131,650","$892,862"
Darius Clark,Panthers,2021,3,,"$2,425,000","$808,333",$0,,0.4%,,"$3,393,671","$1,131,223",$0
Corey Taylor,Browns,2021,3,,"$2,425,000","$808,333",$0,,0.4%,,"$3,393,671","$1,131,223",$0
Tre Harbison III,Browns,2021,3,,"$2,425,000","$808,333",$0,,0.4%,,"$3,393,671","$1,131,223",$0
Otis Anderson,Rams,2021,3,,"$2,425,000","$808,333",$0,,0.4%,,"$3,393,671","$1,131,223",$0
Deuce Vaughn,Cowboys,2023,4,,"$3,973,332","$993,333","$133,332",,0.4%,,"$4,514,186","$1,128,546","$151,481"
Zach Evans,Rams,2023,4,,"$3,973,332","$993,333","$133,332",,0.4%,,"$4,514,186","$1,128,546","$151,481"
Shaun Chapas,Cowboys,2011,4,,"$2,126,852","$531,713","$56,852",,0.4%,,"$4,512,548","$1,128,137","$120,623"
David Cobb,Titans,2015,4,,"$2,525,668","$631,417","$245,668",,0.4%,,"$4,502,063","$1,125,516","$437,909"
Myles Gaskin,Vikings,2024,1,,"$1,125,000","$1,125,000",$0,,0.4%,,"$1,125,000","$1,125,000",$0
Jakob Johnson,Giants,2024,1,,"$1,125,000","$1,125,000",$0,,0.4%,,"$1,125,000","$1,125,000",$0
Mike Boone,Panthers,2024,1,,"$1,125,000","$1,125,000",$0,,0.4%,,"$1,125,000","$1,125,000",$0
D'Onta Foreman,Browns,2024,1,,"$1,125,000","$1,125,000",$0,,0.4%,,"$1,125,000","$1,125,000",$0
Trayveon Williams,Bengals,2024,1,,"$1,125,000","$1,125,000",$0,,0.4%,,"$1,125,000","$1,125,000",$0
Myles Gaskin,Vikings,2024,1,,"$1,125,000","$1,125,000",$0,,0.4%,,"$1,125,000","$1,125,000",$0
Joshua Kelley,Giants,2024,1,,"$1,125,000","$1,125,000",$0,,0.4%,,"$1,125,000","$1,125,000",$0
Jeremy McNichols,Commanders,2024,1,,"$1,125,000","$1,125,000",$0,,0.4%,,"$1,125,000","$1,125,000",$0
Craig Reynolds,Lions,2024,1,,"$1,125,000","$1,125,000",$0,,0.4%,,"$1,125,000","$1,125,000",$0
Tarik Cohen,Panthers,2024,1,,"$1,125,000","$1,125,000",$0,,0.4%,,"$1,125,000","$1,125,000",$0
Jonathan Ward,Steelers,2024,1,,"$1,125,000","$1,125,000",$0,,0.4%,,"$1,125,000","$1,125,000",$0
Tarik Cohen,Jets,2024,1,,"$1,125,000","$1,125,000",$0,,0.4%,,"$1,125,000","$1,125,000",$0
Ke'Shawn Vaughn,Patriots,2024,1,,"$1,125,000","$1,125,000",$0,,0.4%,,"$1,125,000","$1,125,000",$0
Jakob Johnson,Giants,2024,1,,"$1,125,000","$1,125,000",$0,,0.4%,,"$1,125,000","$1,125,000",$0
Myles Gaskin,Vikings,2024,1,,"$1,125,000","$1,125,000",$0,,0.4%,,"$1,125,000","$1,125,000",$0
Ke'Shawn Vaughn,49ers,2024,1,,"$1,125,000","$1,125,000",$0,,0.4%,,"$1,125,000","$1,125,000",$0
Mike Boone,Panthers,2024,1,,"$1,125,000","$1,125,000",$0,,0.4%,,"$1,125,000","$1,125,000",$0
Michael Cox,Giants,2014,3,,"$1,755,000","$585,000",$0,,0.4%,,"$3,370,128","$1,123,376",$0
Mike James,Buccaneers,2015,2,,"$1,260,000","$630,000",$0,,0.4%,,"$2,245,980","$1,122,990",$0
Alfred Blue,Texans,2014,4,,"$2,337,932","$584,483","$117,932",,0.4%,,"$4,489,533","$1,122,383","$226,465"
DeWayne McBride,Vikings,2023,4,,"$3,950,404","$987,601","$110,404",,0.4%,,"$4,488,137","$1,122,034","$125,432"
Kerwynn Williams,Colts,2013,4,,"$2,160,000","$540,000",$0,,0.4%,,"$4,485,073","$1,121,268",$0
Kenneth Dixon,Ravens,2016,4,,"$2,723,392","$680,848","$383,992",,0.4%,,"$4,479,644","$1,119,911","$631,619"
Lache Seastrunk,Commanders,2014,4,,"$2,330,500","$582,625","$110,500",,0.4%,,"$4,475,261","$1,118,815","$212,193"
Lew Nichols III,Packers,2023,4,,"$3,936,336","$984,084","$96,336",,0.4%,,"$4,472,154","$1,118,038","$109,449"
Shane Bannon,Chiefs,2011,4,,"$2,106,392","$526,598","$51,392",,0.4%,,"$4,469,138","$1,117,285","$109,039"
Kenny McIntosh,Seahawks,2023,4,,"$3,930,852","$982,646","$90,852",,0.4%,,"$4,465,923","$1,116,405","$103,219"
Jay Ajayi,PHI/MIA,2015,4,,"$2,500,812","$625,203","$220,812",,0.4%,,"$4,457,757","$1,114,439","$393,603"
Arian Foster,Texans,2011,1,,"$525,000","$525,000",$0,,0.4%,,"$1,113,894","$1,113,894",$0
Marion Grice,Chargers,2014,4,,"$2,318,896","$579,724","$98,896",,0.4%,,"$4,452,978","$1,113,244","$189,910"
Tyler Gaffney,NE/CAR,2014,4,,"$2,316,600","$579,150","$96,600",,0.4%,,"$4,448,569","$1,112,142","$185,501"
Karlos Williams,Bills,2015,4,,"$2,495,352","$623,838","$215,352",,0.4%,,"$4,448,024","$1,112,006","$383,870"
Da'Rel Scott,Giants,2011,4,,"$2,095,952","$523,988","$55,952",,0.4%,,"$4,446,988","$1,111,747","$118,714"
Bryce Love,Commanders,2019,4,,"$3,274,332","$818,583","$754,332",,0.4%,,"$4,443,488","$1,110,872","$1,023,679"
Terrell Davis,Broncos,1995,3,,"$484,000","$161,333","$38,000",,0.4%,,"$3,331,903","$1,110,632","$261,596"
Chris Thompson,Commanders,2016,1,,"$675,000","$675,000",$0,,0.4%,,"$1,110,292","$1,110,292",$0
Knile Davis,Chiefs,2016,1,,"$675,000","$675,000",$0,,0.4%,,"$1,110,292","$1,110,292",$0
Cyrus Gray,DEN/ATL,2016,1,,"$675,000","$675,000",$0,,0.4%,,"$1,110,292","$1,110,292",$0
Trent Richardson,Ravens,2016,1,,"$675,000","$675,000",$0,,0.4%,,"$1,110,292","$1,110,292",$0
Mike James,Buccaneers,2016,1,,"$675,000","$675,000",$0,,0.4%,,"$1,110,292","$1,110,292",$0
Isaiah Pead,Dolphins,2016,1,,"$675,000","$675,000",$0,,0.4%,,"$1,110,292","$1,110,292",$0
Ito Smith,Falcons,2018,4,,"$3,080,872","$770,218","$620,872",,0.4%,,"$4,440,489","$1,110,122","$894,869"
Evan Royster,Commanders,2011,4,,"$2,147,672","$522,721","$107,672",,0.4%,,"$4,556,722","$1,109,059","$228,448"
Anthony Allen,Ravens,2011,4,,"$2,090,356","$522,590","$50,356",,0.4%,,"$4,435,115","$1,108,781","$106,840"
Baron Batch,Steelers,2011,4,,"$2,086,512","$521,628","$46,512",,0.4%,,"$4,426,959","$1,106,740","$98,685"
Justice Hill,Ravens,2019,4,,"$3,261,656","$815,414","$741,656",,0.4%,,"$4,426,286","$1,106,571","$1,006,477"
Jay Finley,Bengals,2011,4,,"$2,085,895","$521,474","$45,895",,0.4%,,"$4,425,650","$1,106,413","$97,376"
Tyrion Davis-Price,Eagles,2024,1,,"$1,100,000","$1,100,000","$225,000",,0.4%,,"$1,100,000","$1,100,000","$225,000"
Senorise Perry,Bills,2019,1,,"$810,000","$810,000","$50,000",,0.4%,,"$1,099,224","$1,099,224","$67,853"
Ameer Abdullah,Vikings,2019,1,,"$810,000","$810,000","$45,000",,0.4%,,"$1,099,224","$1,099,224","$61,068"
Kalen Ballage,Dolphins,2018,4,,"$3,049,180","$762,295","$589,180",,0.4%,,"$4,394,811","$1,098,703","$849,191"
Shaun Chapas,Cowboys,2011,4,,"$2,070,000","$517,500",$0,,0.4%,,"$4,391,925","$1,097,981",$0
Patrick Laird,Buccaneers,2022,1,,"$895,000","$895,000",$0,,0.4%,,"$1,097,901","$1,097,901",$0
Reggie Bonnafon,Commanders,2022,1,,"$895,000","$895,000",$0,,0.4%,,"$1,097,901","$1,097,901",$0
JaMycal Hasty,49ers,2022,1,,"$895,000","$895,000",$0,,0.4%,,"$1,097,901","$1,097,901",$0
Austin Walter,Raiders,2022,1,,"$895,000","$895,000",$0,,0.4%,,"$1,097,901","$1,097,901",$0
Nathan Cottrell,Jaguars,2022,1,,"$895,000","$895,000",$0,,0.4%,,"$1,097,901","$1,097,901",$0
J.J. Taylor,Patriots,2022,1,,"$895,000","$895,000",$0,,0.4%,,"$1,097,901","$1,097,901",$0
Darrynton Evans,Bears,2022,1,,"$895,000","$895,000",$0,,0.4%,,"$1,097,901","$1,097,901",$0
Darwin Thompson,Seahawks,2022,1,,"$895,000","$895,000",$0,,0.4%,,"$1,097,901","$1,097,901",$0
Dexter Williams,Packers,2022,1,,"$895,000","$895,000",$0,,0.4%,,"$1,097,901","$1,097,901",$0
JaMycal Hasty,Jaguars,2022,1,,"$895,000","$895,000",$0,,0.4%,,"$1,097,901","$1,097,901",$0
Jonathan Ward,Cardinals,2022,1,,"$895,000","$895,000",$0,,0.4%,,"$1,097,901","$1,097,901",$0
Godwin Igwebuike,Lions,2022,1,,"$895,000","$895,000",$0,,0.4%,,"$1,097,901","$1,097,901",$0
Salvon Ahmed,Dolphins,2022,1,,"$895,000","$895,000",$0,,0.4%,,"$1,097,901","$1,097,901",$0
Bradie Ewing,Jaguars,2014,4,,"$2,284,192","$571,048","$184,192",,0.4%,,"$4,386,336","$1,096,584","$353,704"
Storm Johnson,Jaguars,2014,4,,"$2,282,728","$570,682","$62,728",,0.4%,,"$4,383,524","$1,095,881","$120,457"
Shaun Chapas,Ravens,2014,1,,"$570,000","$570,000",$0,,0.4%,,"$1,094,571","$1,094,571",$0
Eno Benjamin,NO/ARI/HOU,2020,4,,"$3,397,716","$849,429","$102,716",,0.4%,,"$4,378,288","$1,094,572","$132,360"
LaMichael James,Dolphins,2014,1,,"$570,000","$570,000",$0,,0.4%,,"$1,094,571","$1,094,571",$0
Ryan Williams,Cowboys,2014,1,,"$570,000","$570,000",$0,,0.4%,,"$1,094,571","$1,094,571",$0
Michael Turner,Chargers,2004,3,,"$1,035,000","$345,000","$115,000",,0.4%,,"$3,280,373","$1,093,458","$364,486"
Benjamin Snell Jr.,Steelers,2019,4,,"$3,222,068","$805,517","$702,068",,0.4%,,"$4,372,562","$1,093,140","$952,753"
Kerwynn Williams,TB/DET,2019,1,,"$805,000","$805,000",$0,,0.4%,,"$1,092,439","$1,092,439",$0
Jay Ajayi,Eagles,2019,1,,"$805,000","$805,000",$0,,0.4%,,"$1,092,439","$1,092,439",$0
Zach Zenner,Cardinals,2019,1,,"$805,000","$805,000",$0,,0.4%,,"$1,092,439","$1,092,439",$0
Buck Allen,Giants,2019,1,,"$805,000","$805,000",$0,,0.4%,,"$1,092,439","$1,092,439",$0
Rod Smith,TEN/LV,2019,1,,"$805,000","$805,000",$0,,0.4%,,"$1,092,439","$1,092,439",$0
Kerwynn Williams,Saints,2019,1,,"$805,000","$805,000",$0,,0.4%,,"$1,092,439","$1,092,439",$0
Andre Ellington,Buccaneers,2019,1,,"$805,000","$805,000",$0,,0.4%,,"$1,092,439","$1,092,439",$0
Zach Zenner,MIA/NO,2019,1,,"$805,000","$805,000",$0,,0.4%,,"$1,092,439","$1,092,439",$0
Robert Turbin,Seahawks,2019,1,,"$805,000","$805,000",$0,,0.4%,,"$1,092,439","$1,092,439",$0
Spencer Ware,Chiefs,2019,1,,"$805,000","$805,000",$0,,0.4%,,"$1,092,439","$1,092,439",$0
Thomas Rawls,Jaguars,2019,1,,"$805,000","$805,000",$0,,0.4%,,"$1,092,439","$1,092,439",$0
Charcandrick West,Colts,2019,1,,"$805,000","$805,000",$0,,0.4%,,"$1,092,439","$1,092,439",$0
Tony Brooks-James,Falcons,2021,1,,"$780,000","$780,000",$0,,0.4%,,"$1,091,573","$1,091,573",$0
Austin Walter,NYJ/SF,2021,1,,"$780,000","$780,000",$0,,0.4%,,"$1,091,573","$1,091,573",$0
Kerrith Whyte,Bills,2021,1,,"$780,000","$780,000",$0,,0.4%,,"$1,091,573","$1,091,573",$0
Godwin Igwebuike,Lions,2021,1,,"$780,000","$780,000",$0,,0.4%,,"$1,091,573","$1,091,573",$0
Tony Brooks-James,Steelers,2021,1,,"$780,000","$780,000",$0,,0.4%,,"$1,091,573","$1,091,573",$0
Cameron Artis-Payne,Panthers,2015,4,,"$2,446,252","$611,563","$166,252",,0.4%,,"$4,360,502","$1,090,126","$296,348"
Chris Rainey,Colts,2013,2,,"$1,050,000","$525,000",$0,,0.4%,,"$2,180,244","$1,090,122",$0
Dan Herron,Colts,2013,2,,"$1,050,000","$525,000",$0,,0.4%,,"$2,180,244","$1,090,122",$0
Evan Rodriguez,Bills,2013,2,,"$1,050,000","$525,000",$0,,0.4%,,"$2,180,244","$1,090,122",$0
Audric Estime,Broncos,2024,4,,"$4,359,124","$1,089,781","$339,124",,0.4%,,"$4,359,124","$1,089,781","$339,124"
Kapri Bibbs,Packers,2018,2,,"$1,510,000","$755,000",$0,,0.4%,,"$2,176,377","$1,088,188",$0
Matt Jones,Eagles,2018,2,,"$1,510,000","$755,000",$0,,0.4%,,"$2,176,377","$1,088,188",$0
Kapri Bibbs,Commanders,2018,2,,"$1,510,000","$755,000",$0,,0.4%,,"$2,176,377","$1,088,188",$0
Terrence Magee,Falcons,2018,2,,"$1,510,000","$755,000",$0,,0.4%,,"$2,176,377","$1,088,188",$0
Raymond Calais,Buccaneers,2020,4,,"$3,371,500","$842,875","$76,500",,0.4%,,"$4,344,506","$1,086,127","$98,578"
Terrence Magee,Falcons,2017,3,,"$2,125,000","$708,333",$0,,0.4%,,"$3,249,850","$1,083,283",$0
Jason Wright,Browns,2006,2,,"$865,000","$432,500","$20,000",,0.4%,,"$2,165,892","$1,082,946","$50,078"
Patrick Taylor,Packers,2022,2,,"$1,765,000","$882,500",$0,,0.4%,,"$2,165,134","$1,082,567",$0
Damarea Crockett,Broncos,2022,2,,"$1,765,000","$882,500",$0,,0.4%,,"$2,165,134","$1,082,567",$0
Jake Funk,Colts,2022,2,,"$1,765,000","$882,500",$0,,0.4%,,"$2,165,134","$1,082,567",$0
Patrick Taylor,Packers,2022,2,,"$1,765,000","$882,500",$0,,0.4%,,"$2,165,134","$1,082,567",$0
JaQuan Hardy,Cowboys,2022,2,,"$1,765,000","$882,500",$0,,0.4%,,"$2,165,134","$1,082,567",$0
Jaret Patterson,Commanders,2022,2,,"$1,765,000","$882,500",$0,,0.4%,,"$2,165,134","$1,082,567",$0
Tony Pollard,Cowboys,2019,4,,"$3,190,328","$797,582","$670,328",,0.4%,,"$4,329,489","$1,082,372","$909,680"
Evan Royster,Commanders,2011,4,,"$2,040,000","$510,000",$0,,0.4%,,"$4,328,274","$1,082,069",$0
Shaun Chapas,Lions,2012,2,,"$1,020,000","$510,000",$0,,0.4%,,"$2,160,100","$1,080,050",$0
Wayne Gallman,Giants,2017,4,,"$2,819,648","$704,912","$419,648",,0.4%,,"$4,312,204","$1,078,051","$641,785"
Rasheen Ali,Ravens,2024,4,,"$4,309,868","$1,077,467","$289,868",,0.4%,,"$4,309,868","$1,077,467","$289,868"
Tyrone Tracy Jr.,Giants,2024,4,,"$4,306,352","$1,076,588","$286,352",,0.4%,,"$4,306,352","$1,076,588","$286,352"
Kalen Ballage,Jets,2020,2,,"$1,670,000","$835,000",$0,,0.4%,,"$2,151,958","$1,075,979",$0
Jeremy McNichols,Titans,2020,2,,"$1,670,000","$835,000",$0,,0.4%,,"$2,151,958","$1,075,979",$0
Keilan Robinson,Jaguars,2024,4,,"$4,301,956","$1,075,489","$281,956",,0.4%,,"$4,301,956","$1,075,489","$281,956"
DeAndre Washington,Raiders,2016,4,,"$2,609,196","$652,299","$269,196",,0.4%,,"$4,291,806","$1,072,951","$442,794"
Isaiah Davis,Jets,2024,4,,"$4,274,276","$1,068,569","$254,276",,0.4%,,"$4,274,276","$1,068,569","$254,276"
Deon Jackson,Browns,2023,1,,"$940,000","$940,000",$0,,0.4%,,"$1,067,954","$1,067,954",$0
Patrick Taylor,Packers,2023,1,,"$940,000","$940,000",$0,,0.4%,,"$1,067,954","$1,067,954",$0
Tony Jones,Cardinals,2023,1,,"$940,000","$940,000",$0,,0.4%,,"$1,067,954","$1,067,954",$0
J.J. Taylor,Patriots,2023,1,,"$940,000","$940,000",$0,,0.4%,,"$1,067,954","$1,067,954",$0
