Player,Team,"Year
Signed",Years,,Value,APY,Guaranteed,,"APY as % Of
Cap At Signing",,"Inflated
Value","Inflated
APY","Inflated
Guaranteed"
Jacob Hollister,Seahawks,2019,1,,"$645,000","$645,000",$0,,0.3%,,"$875,308","$875,308",$0
Ross Travis,Colts,2019,1,,"$645,000","$645,000",$0,,0.3%,,"$875,308","$875,308",$0
Erik Swoope,Raiders,2019,1,,"$645,000","$645,000",$0,,0.3%,,"$875,308","$875,308",$0
Jordan Leggett,Buccaneers,2019,1,,"$645,000","$645,000",$0,,0.3%,,"$875,308","$875,308",$0
David Johnson,Steelers,2009,3,,"$1,263,200","$421,067","$33,200",,0.3%,,"$2,622,937","$874,313","$68,937"
Rico Gathers,Cowboys,2017,3,,"$1,715,000","$571,667","$50,000",,0.3%,,"$2,622,820","$874,274","$76,467"
Jake Hausmann,Giants,2022,1,,"$712,500","$712,500","$7,500",,0.3%,,"$874,027","$874,027","$9,200"
Evan Baylis,Cardinals,2020,1,,"$675,000","$675,000",$0,,0.3%,,"$869,803","$869,803",$0
Matt Flanagan,Jaguars,2020,1,,"$675,000","$675,000",$0,,0.3%,,"$869,803","$869,803",$0
J.P. Holtz,Bears,2020,1,,"$675,000","$675,000",$0,,0.3%,,"$869,803","$869,803",$0
Tyrone Swoopes,Eagles,2020,1,,"$675,000","$675,000",$0,,0.3%,,"$869,803","$869,803",$0
Dylan Cantrell,Cardinals,2020,1,,"$675,000","$675,000",$0,,0.3%,,"$869,803","$869,803",$0
Troy Fumagalli,Broncos,2020,1,,"$675,000","$675,000",$0,,0.3%,,"$869,803","$869,803",$0
Evan Baylis,Cardinals,2020,1,,"$675,000","$675,000",$0,,0.3%,,"$869,803","$869,803",$0
Garrett Griffin,Saints,2020,1,,"$675,000","$675,000",$0,,0.3%,,"$869,803","$869,803",$0
Daniel Helm,49ers,2020,1,,"$675,000","$675,000",$0,,0.3%,,"$869,803","$869,803",$0
Josh Pederson,Chiefs,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$864,827","$864,827",$0
Eli Wolf,Packers,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$864,827","$864,827",$0
Matt Sokol,Patriots,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$864,827","$864,827",$0
Eli Wolf,Commanders,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$864,827","$864,827",$0
Bernhard Seikovits,Cardinals,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$864,827","$864,827",$0
John Raine,Falcons,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$864,827","$864,827",$0
Nakia Griffin-Stewart,Browns,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$864,827","$864,827",$0
Paul Quessenberry,Texans,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$864,827","$864,827",$0
Eli Wolf,Colts,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$864,827","$864,827",$0
Michael Jacobson,Colts,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$864,827","$864,827",$0
Farrod Green,Colts,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$864,827","$864,827",$0
Thaddeus Moss,Bengals,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$864,827","$864,827",$0
Ryan Becker,Falcons,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$864,827","$864,827",$0
Jake Hausmann,Seahawks,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$864,827","$864,827",$0
Matt Sokol,Lions,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$864,827","$864,827",$0
Ethan Wolf,Saints,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$864,827","$864,827",$0
Cade Brewer,Seahawks,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$864,827","$864,827",$0
Sal Cannella,Packers,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$864,827","$864,827",$0
Nick Eubanks,Bengals,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$864,827","$864,827",$0
Jake Hausmann,Commanders,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$864,827","$864,827",$0
Jalen Wydermyer,Patriots,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$864,827","$864,827",$0
Josh Hokit,Cardinals,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$864,827","$864,827",$0
Nate Becker,Packers,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$864,827","$864,827",$0
Nick Guggemos,Browns,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$864,827","$864,827",$0
Tucker Fisk,Falcons,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$864,827","$864,827",$0
Matt Bushman,Chiefs,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$864,827","$864,827",$0
Tony Poljan,Ravens,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$864,827","$864,827",$0
Hunter Kampmoyer,Chargers,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$864,827","$864,827",$0
Nate Becker,Panthers,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$864,827","$864,827",$0
Shaun Beyer,Vikings,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$864,827","$864,827",$0
Alize Mack,Packers,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$864,827","$864,827",$0
Nakia Griffin-Stewart,Chiefs,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$864,827","$864,827",$0
Jake Bargas,Vikings,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$864,827","$864,827",$0
Josh Perkins,Eagles,2018,2,,"$1,200,000","$600,000",$0,,0.3%,,"$1,729,571","$864,786",$0
Jerome Cunningham,Titans,2018,2,,"$1,200,000","$600,000",$0,,0.3%,,"$1,729,571","$864,786",$0
Cole Wick,49ers,2018,2,,"$1,200,000","$600,000",$0,,0.3%,,"$1,729,571","$864,786",$0
Henry Krieger-Coble,Rams,2018,2,,"$1,200,000","$600,000",$0,,0.3%,,"$1,729,571","$864,786",$0
Temarrick Hemingway,Broncos,2018,2,,"$1,200,000","$600,000",$0,,0.3%,,"$1,729,571","$864,786",$0
Jerome Cunningham,Lions,2018,2,,"$1,200,000","$600,000",$0,,0.3%,,"$1,729,571","$864,786",$0
Temarrick Hemingway,Panthers,2018,2,,"$1,200,000","$600,000",$0,,0.3%,,"$1,729,571","$864,786",$0
Nick Kasa,Broncos,2016,1,,"$525,000","$525,000",$0,,0.3%,,"$863,560","$863,560",$0
Mitchell Henry,Packers,2016,1,,"$525,000","$525,000",$0,,0.3%,,"$863,560","$863,560",$0
Daniel Brown,Bears,2016,1,,"$525,000","$525,000",$0,,0.3%,,"$863,560","$863,560",$0
MyCole Pruitt,Vikings,2016,1,,"$524,994","$524,994",$0,,0.3%,,"$863,550","$863,550",$0
Blake Jarwin,Cowboys,2017,3,,"$1,691,600","$563,867","$26,600",,0.3%,,"$2,587,034","$862,345","$40,680"
Michael Williams,NE/DET,2015,2,,"$965,000","$482,500","$5,000",,0.3%,,"$1,720,135","$860,068","$8,913"
Antony Auclair,Buccaneers,2017,3,,"$1,685,000","$561,667","$81,200",,0.3%,,"$2,576,940","$858,981","$124,183"
Vince Mayle,Cowboys,2015,2,,"$960,000","$480,000",$0,,0.3%,,"$1,711,223","$855,611",$0
Jordan Thompson,Lions,2015,2,,"$960,000","$480,000",$0,,0.3%,,"$1,711,223","$855,611",$0
Ted Bolser,Cardinals,2015,2,,"$960,000","$480,000",$0,,0.3%,,"$1,711,223","$855,611",$0
Vince Mayle,Cowboys,2015,2,,"$960,000","$480,000",$0,,0.3%,,"$1,711,223","$855,611",$0
Jake Murphy,Broncos,2015,2,,"$960,000","$480,000",$0,,0.3%,,"$1,711,223","$855,611",$0
Sean Culkin,Chargers,2017,3,,"$1,677,000","$559,000","$12,000",,0.3%,,"$2,564,705","$854,902","$18,352"
Jason Croom,Bills,2017,3,,"$1,676,000","$558,667","$11,000",,0.3%,,"$2,563,176","$854,393","$16,823"
Darrell Daniels,IND/SEA,2017,3,,"$1,675,000","$558,333","$10,000",,0.3%,,"$2,561,647","$853,882","$15,293"
Brandon Barnes,Lions,2017,3,,"$1,675,000","$558,333","$20,000",,0.3%,,"$2,561,647","$853,882","$30,587"
Billy Brown,Eagles,2017,3,,"$1,675,000","$558,333","$17,500",,0.3%,,"$2,561,647","$853,882","$26,763"
Jacob Hollister,SEA/NE,2017,3,,"$1,675,000","$558,333","$90,000",,0.3%,,"$2,561,647","$853,882","$137,641"
Keith Towbridge,Bills,2017,3,,"$1,672,500","$557,500","$7,500",,0.3%,,"$2,557,823","$852,608","$11,470"
Jalen Wydermyer,Colts,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$852,091","$852,091",$0
Austin Allen,Packers,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$852,091","$852,091",$0
Sal Cannella,Seahawks,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$852,091","$852,091",$0
Gerrit Prince,Jaguars,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$852,091","$852,091",$0
Thomas Odukoya,Titans,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$852,091","$852,091",$0
Nick Guggemos,BUF/GB,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$852,091","$852,091",$0
Scotty Washington,Patriots,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$852,091","$852,091",$0
Josh Pederson,Jaguars,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$852,091","$852,091",$0
Matt Bushman,Chiefs,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$852,091","$852,091",$0
Cole Fotheringham,Raiders,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$852,091","$852,091",$0
Zaire Mitchell-Paden,Browns,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$852,091","$852,091",$0
Jake Bargas,Saints,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$852,091","$852,091",$0
Chase Allen,Bears,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$852,091","$852,091",$0
Rodney Williams II,Steelers,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$852,091","$852,091",$0
Camren McDonald,Rams,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$852,091","$852,091",$0
Tucker Fisk,Falcons,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$852,091","$852,091",$0
John Raine,Falcons,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$852,091","$852,091",$0
Michael Jacobson,Colts,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$852,091","$852,091",$0
Nick Eubanks,Colts,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$852,091","$852,091",$0
Hunter Kampmoyer,Chargers,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$852,091","$852,091",$0
Brady Russell,Seahawks,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$852,091","$852,091",$0
Derrick Deese Jr.,Lions,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$852,091","$852,091",$0
Ben Mason,Ravens,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$852,091","$852,091",$0
Bernhard Seikovits,Cardinals,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$852,091","$852,091",$0
Cethan Carter,Bengals,2017,3,,"$1,671,000","$557,000","$6,000",,0.3%,,"$2,555,529","$851,843","$9,176"
Mo Alie-Cox,Colts,2017,3,,"$1,670,000","$556,667","$155,000",,0.3%,,"$2,554,000","$851,334","$237,048"
Steven Wroblewski,Cardinals,2017,3,,"$1,670,000","$556,666","$5,000",,0.3%,,"$2,554,000","$851,332","$7,647"
Colin Thompson,Giants,2017,3,,"$1,669,500","$556,500","$4,500",,0.3%,,"$2,553,235","$851,078","$6,882"
Zach Conque,Texans,2017,3,,"$1,669,000","$556,333","$4,000",,0.3%,,"$2,552,471","$850,823","$6,117"
Stephen Anderson,Chargers,2020,1,,"$660,000","$660,000",$0,,0.3%,,"$850,474","$850,474",$0
Temarrick Hemingway,Panthers,2020,1,,"$660,000","$660,000",$0,,0.3%,,"$850,474","$850,474",$0
Tanner Hudson,Buccaneers,2020,1,,"$660,000","$660,000",$0,,0.3%,,"$850,474","$850,474",$0
Anthony Firkser,Titans,2020,1,,"$660,000","$660,000",$0,,0.3%,,"$850,474","$850,474",$0
Cole Wick,Saints,2020,1,,"$660,000","$660,000",$0,,0.3%,,"$850,474","$850,474",$0
Phazahn Odom,Steelers,2017,3,,"$1,667,000","$555,666","$2,000",,0.3%,,"$2,549,412","$849,803","$3,059"
Evan Baylis,Texans,2017,3,,"$1,666,000","$555,333","$1,000",,0.3%,,"$2,547,883","$849,294","$1,529"
Colin Jeter,Colts,2017,3,,"$1,666,000","$555,333","$1,000",,0.3%,,"$2,547,883","$849,294","$1,529"
Travis Wilson,Rams,2017,3,,"$1,665,000","$555,000",$0,,0.3%,,"$2,546,353","$848,784",$0
Cole Hikutini,49ers,2017,3,,"$1,665,000","$555,000","$110,000",,0.3%,,"$2,546,353","$848,784","$168,228"
Pharaoh Brown,Raiders,2017,3,,"$1,665,000","$555,000",$0,,0.3%,,"$2,546,353","$848,784",$0
Steve Donatell,Seahawks,2017,3,,"$1,665,000","$555,000",$0,,0.3%,,"$2,546,353","$848,784",$0
Aaron Peck,Packers,2017,3,,"$1,665,000","$555,000",$0,,0.3%,,"$2,546,353","$848,784",$0
Trey Edmunds,Saints,2017,3,,"$1,665,000","$555,000",$0,,0.3%,,"$2,546,353","$848,784",$0
Sam Cotton,Patriots,2017,3,,"$1,665,000","$555,000",$0,,0.3%,,"$2,546,353","$848,784",$0
Wyatt Houston,Chiefs,2017,3,,"$1,665,000","$555,000",$0,,0.3%,,"$2,546,353","$848,784",$0
DeSean Smith,Panthers,2017,3,,"$1,665,000","$555,000",$0,,0.3%,,"$2,546,353","$848,784",$0
Kyle Carter,Seahawks,2017,3,,"$1,665,000","$555,000",$0,,0.3%,,"$2,546,353","$848,784",$0
Adam Zaruba,Eagles,2017,3,,"$1,665,000","$555,000",$0,,0.3%,,"$2,546,353","$848,784",$0
Kyle Carter,Vikings,2017,3,,"$1,665,000","$555,000",$0,,0.3%,,"$2,546,353","$848,784",$0
Ricky Seals-Jones,Cardinals,2017,3,,"$1,665,000","$555,000","$7,000",,0.3%,,"$2,546,353","$848,784","$10,705"
Evan Baylis,Texans,2017,3,,"$1,665,000","$555,000",$0,,0.3%,,"$2,546,353","$848,784",$0
Franko House,Bears,2017,3,,"$1,665,000","$555,000",$0,,0.3%,,"$2,546,353","$848,784",$0
Robert Tonyan,Lions,2017,3,,"$1,665,000","$555,000",$0,,0.3%,,"$2,546,353","$848,784",$0
Josiah Price,Vikings,2017,3,,"$1,665,000","$555,000","$5,000",,0.3%,,"$2,546,353","$848,784","$7,647"
Nate Iese,Browns,2017,3,,"$1,665,000","$555,000",$0,,0.3%,,"$2,546,353","$848,784",$0
Emanuel Byrd,Chiefs,2017,3,,"$1,665,000","$555,000",$0,,0.3%,,"$2,546,353","$848,784",$0
Blake Jarwin,Cowboys,2017,3,,"$1,665,000","$555,000",$0,,0.3%,,"$2,546,353","$848,784",$0
Taylor McNamara,Browns,2017,3,,"$1,665,000","$555,000",$0,,0.3%,,"$2,546,353","$848,784",$0
Caleb Bluiett,Jaguars,2017,3,,"$1,665,000","$555,000",$0,,0.3%,,"$2,546,353","$848,784",$0
Lance Lenoir,Cowboys,2017,3,,"$1,665,000","$555,000",$0,,0.3%,,"$2,546,353","$848,784",$0
Kyle Carter,Vikings,2017,3,,"$1,665,000","$555,000",$0,,0.3%,,"$2,546,353","$848,784",$0
Alex Gray,Falcons,2017,3,,"$1,665,000","$555,000",$0,,0.3%,,"$2,546,353","$848,784",$0
Johnny Mundt,Rams,2017,3,,"$1,665,000","$555,000","$6,000",,0.3%,,"$2,546,353","$848,784","$9,176"
Scott Orndoff,Steelers,2017,3,,"$1,665,000","$555,000","$5,000",,0.3%,,"$2,546,353","$848,784","$7,647"
Kyle Carter,Giants,2017,3,,"$1,665,000","$555,000",$0,,0.3%,,"$2,546,353","$848,784",$0
Tyrone Swoopes,Seahawks,2017,3,,"$1,665,000","$555,000",$0,,0.3%,,"$2,546,353","$848,784",$0
Mike Estes,Chargers,2017,3,,"$1,665,000","$555,000",$0,,0.3%,,"$2,546,353","$848,784",$0
Andrew Price,Lions,2017,3,,"$1,665,000","$555,000",$0,,0.3%,,"$2,546,353","$848,784",$0
Kevin Boss,Raiders,2011,4,,"$1,600,000","$400,000",$0,,0.3%,,"$3,394,725","$848,681",$0
Joel Dreessen,Texans,2007,1,,"$360,000","$360,000",$0,,0.3%,,"$843,523","$843,523",$0
MarQueis Gray,Browns,2013,1,,"$405,000","$405,000",$0,,0.3%,,"$840,951","$840,951",$0
Dan Gronkowski,Lions,2009,3,,"$1,210,900","$403,633","$25,900",,0.3%,,"$2,514,340","$838,113","$53,779"
Hakeem Valles,Lions,2017,1,,"$1,095,000","$547,500",$0,,0.3%,,"$1,674,629","$837,314",$0
Garrett Griffin,Saints,2019,2,,"$1,230,000","$615,000",$0,,0.3%,,"$1,669,192","$834,596",$0
Garrett Dickerson,Giants,2019,2,,"$1,230,000","$615,000",$0,,0.3%,,"$1,669,192","$834,596",$0
Jason Vander Laan,Saints,2019,2,,"$1,230,000","$615,000",$0,,0.3%,,"$1,669,192","$834,596",$0
Dan Arnold,Cardinals,2019,2,,"$1,230,000","$615,000",$0,,0.3%,,"$1,669,192","$834,596",$0
Mason Schreck,Bengals,2019,2,,"$1,230,000","$615,000",$0,,0.3%,,"$1,669,192","$834,596",$0
Cole Hikutini,Vikings,2019,2,,"$1,230,000","$615,000",$0,,0.3%,,"$1,669,192","$834,596",$0
Codey McElroy,Rams,2018,3,,"$1,730,000","$576,667","$20,000",,0.3%,,"$2,493,465","$831,155","$28,826"
Marcus Baugh,Raiders,2018,3,,"$1,727,500","$575,833","$17,500",,0.3%,,"$2,489,862","$829,953","$25,223"
Deon Yelder,Saints,2018,3,,"$1,725,000","$575,000","$90,000",,0.3%,,"$2,486,258","$828,753","$129,718"
Donnie Ernsberger,Buccaneers,2018,3,,"$1,725,000","$575,000","$15,000",,0.3%,,"$2,486,258","$828,753","$21,620"
Jordan Franks,Bengals,2018,3,,"$1,720,000","$573,333","$10,000",,0.3%,,"$2,479,052","$826,350","$14,413"
Hakeem Valles,Lions,2017,1,,"$540,005","$540,005",$0,,0.3%,,"$825,852","$825,852",$0
Keavon Milton,Steelers,2017,1,,"$540,000","$540,000",$0,,0.3%,,"$825,844","$825,844",$0
Xavier Grimble,Steelers,2017,1,,"$540,000","$540,000",$0,,0.3%,,"$825,844","$825,844",$0
Ryan O'Malley,Raiders,2017,1,,"$540,000","$540,000",$0,,0.3%,,"$825,844","$825,844",$0
Braedon Bowman,Saints,2017,1,,"$540,000","$540,000",$0,,0.3%,,"$825,844","$825,844",$0
Brian Parker,Jets,2017,1,,"$540,000","$540,000",$0,,0.3%,,"$825,844","$825,844",$0
Thomas Duarte,Dolphins,2017,1,,"$540,000","$540,000",$0,,0.3%,,"$825,844","$825,844",$0
Gerald Christian,Cardinals,2017,1,,"$540,000","$540,000",$0,,0.3%,,"$825,844","$825,844",$0
Erik Swoope,Colts,2017,1,,"$540,000","$540,000",$0,,0.3%,,"$825,844","$825,844",$0
Gabe Holmes,Raiders,2017,1,,"$540,000","$540,000",$0,,0.3%,,"$825,844","$825,844",$0
Michael Williams,Patriots,2017,1,,"$540,000","$540,000",$0,,0.3%,,"$825,844","$825,844",$0
Ryan O'Malley,Giants,2017,1,,"$540,000","$540,000",$0,,0.3%,,"$825,844","$825,844",$0
Matt Lengel,Patriots,2017,1,,"$540,000","$540,000",$0,,0.3%,,"$825,844","$825,844",$0
Matt Flanagan,Commanders,2018,3,,"$1,718,500","$572,833","$8,500",,0.3%,,"$2,476,890","$825,630","$12,251"
Ross Dwelley,49ers,2018,3,,"$1,717,000","$572,333","$7,000",,0.3%,,"$2,474,728","$824,909","$10,089"
Andrew Vollert,Cardinals,2018,3,,"$1,716,000","$572,000","$6,000",,0.3%,,"$2,473,287","$824,429","$8,648"
Tyler Hoppes,Vikings,2018,3,,"$1,716,000","$572,000","$6,000",,0.3%,,"$2,473,287","$824,429","$8,648"
Nick Keizer,Ravens,2018,3,,"$1,716,000","$572,000","$6,000",,0.3%,,"$2,473,287","$824,429","$8,648"
Pharoah McKever,Steelers,2018,3,,"$1,715,000","$571,667","$5,000",,0.3%,,"$2,471,845","$823,949","$7,207"
Kevin Rader,Packers,2018,3,,"$1,715,000","$571,667","$5,000",,0.3%,,"$2,471,845","$823,949","$7,207"
David Wells,Cowboys,2018,3,,"$1,715,000","$571,667","$5,000",,0.3%,,"$2,471,845","$823,949","$7,207"
Jason Reese,Buccaneers,2018,3,,"$1,713,500","$571,167","$3,500",,0.3%,,"$2,469,683","$823,228","$5,045"
DeAndre Goolsby,Lions,2018,3,,"$1,713,000","$571,000","$10,000",,0.3%,,"$2,468,963","$822,988","$14,413"
Stephen Baggett,Giants,2018,3,,"$1,712,500","$570,833","$2,500",,0.3%,,"$2,468,242","$822,747","$3,603"
Shane Wimann,Patriots,2018,3,,"$1,712,500","$570,833","$5,000",,0.3%,,"$2,468,242","$822,747","$7,207"
Ben Johnson,Chargers,2018,3,,"$1,712,000","$570,667","$2,000",,0.3%,,"$2,467,521","$822,508","$2,883"
Ethan Wolf,Titans,2018,3,,"$1,711,000","$570,333","$4,000",,0.3%,,"$2,466,080","$822,026","$5,765"
Jake Roh,Falcons,2018,3,,"$1,711,000","$570,333","$1,000",,0.3%,,"$2,466,080","$822,026","$1,441"
Troy Mangen,Falcons,2018,3,,"$1,711,000","$570,333","$1,000",,0.3%,,"$2,466,080","$822,026","$1,441"
Cam Serigne,Panthers,2018,3,,"$1,710,000","$570,000",$0,,0.3%,,"$2,464,639","$821,546",$0
Jaeden Graham,Falcons,2018,3,,"$1,710,000","$570,000",$0,,0.3%,,"$2,464,639","$821,546",$0
Julian Allen,Browns,2018,3,,"$1,710,000","$570,000",$0,,0.3%,,"$2,464,639","$821,546",$0
Ryan Smith,Packers,2018,3,,"$1,710,000","$570,000",$0,,0.3%,,"$2,464,639","$821,546",$0
Christian Scotland-Williamson,Steelers,2018,3,,"$1,710,000","$570,000",$0,,0.3%,,"$2,464,639","$821,546",$0
Jevoni Robinson,Texans,2018,3,,"$1,710,000","$570,000",$0,,0.3%,,"$2,464,639","$821,546",$0
Garrett Hudson,Commanders,2018,3,,"$1,710,000","$570,000",$0,,0.3%,,"$2,464,639","$821,546",$0
Austin Roberts,Chargers,2018,3,,"$1,710,000","$570,000",$0,,0.3%,,"$2,464,639","$821,546",$0
Kent Taylor,Panthers,2018,3,,"$1,710,000","$570,000",$0,,0.3%,,"$2,464,639","$821,546",$0
Clayton Wilson,Seahawks,2018,3,,"$1,710,000","$570,000",$0,,0.3%,,"$2,464,639","$821,546",$0
Paul Butler,Raiders,2018,3,,"$1,710,000","$570,000",$0,,0.3%,,"$2,464,639","$821,546",$0
Matt Flanagan,Commanders,2018,3,,"$1,710,000","$570,000",$0,,0.3%,,"$2,464,639","$821,546",$0
Zach Conque,Jaguars,2018,3,,"$1,710,000","$570,000",$0,,0.3%,,"$2,464,639","$821,546",$0
Cole Hunt,Chargers,2018,3,,"$1,710,000","$570,000",$0,,0.3%,,"$2,464,639","$821,546",$0
Blake Mack,Chiefs,2018,3,,"$1,710,000","$570,000",$0,,0.3%,,"$2,464,639","$821,546",$0
Chris Bazile,Commanders,2018,3,,"$1,710,000","$570,000",$0,,0.3%,,"$2,464,639","$821,546",$0
Alec Bloom,Cardinals,2018,3,,"$1,710,000","$570,000",$0,,0.3%,,"$2,464,639","$821,546",$0
Lance Lenoir,Cowboys,2018,3,,"$1,710,000","$570,000",$0,,0.3%,,"$2,464,639","$821,546",$0
Tanner Hudson,Buccaneers,2018,3,,"$1,710,000","$570,000",$0,,0.3%,,"$2,464,639","$821,546",$0
Nate Wozniak,Saints,2018,3,,"$1,710,000","$570,000",$0,,0.3%,,"$2,464,639","$821,546",$0
Garrett Dickerson,Giants,2018,3,,"$1,710,000","$570,000",$0,,0.3%,,"$2,464,639","$821,546",$0
Mitchell Wilcox,Bengals,2020,2,,"$1,270,000","$635,000",$0,,0.3%,,"$1,636,519","$818,259",$0
Gerald Christian,Bills,2016,2,,"$990,000","$495,000",$0,,0.3%,,"$1,628,428","$814,214",$0
Jacob Maxwell,Bills,2016,2,,"$990,000","$495,000",$0,,0.3%,,"$1,628,428","$814,214",$0
Arthur Lynch,Falcons,2016,2,,"$990,000","$495,000",$0,,0.3%,,"$1,628,428","$814,214",$0
Ben Braunecker,Bears,2016,2,,"$990,000","$495,000",$0,,0.3%,,"$1,628,428","$814,214",$0
Henry Krieger-Coble,Broncos,2016,2,,"$990,000","$495,000",$0,,0.3%,,"$1,628,428","$814,214",$0
Casey Pierce,Lions,2016,2,,"$990,000","$495,000",$0,,0.3%,,"$1,628,428","$814,214",$0
Ifeanyi Momah,Cardinals,2016,1,,"$990,000","$495,000",$0,,0.3%,,"$1,628,428","$814,214",$0
Chris Manhertz,Panthers,2016,2,,"$990,000","$495,000",$0,,0.3%,,"$1,628,428","$814,214",$0
Mike Miller,Colts,2016,2,,"$990,000","$495,000",$0,,0.3%,,"$1,628,428","$814,214",$0
Ben Koyack,Jaguars,2016,2,,"$995,000","$495,000",$0,,0.3%,,"$1,636,652","$814,214",$0
Cameron Clear,Colts,2016,2,,"$990,000","$495,000",$0,,0.3%,,"$1,628,428","$814,214",$0
Vince Mayle,Cowboys,2016,1,,"$990,000","$495,000",$0,,0.3%,,"$1,628,428","$814,214",$0
Alan Cross,Buccaneers,2016,2,,"$990,000","$495,000",$0,,0.3%,,"$1,628,428","$814,214",$0
Hakeem Valles,Cardinals,2016,2,,"$990,000","$495,000",$0,,0.3%,,"$1,628,428","$814,214",$0
Kevin Greene,Titans,2016,2,,"$990,000","$495,000",$0,,0.3%,,"$1,628,428","$814,214",$0
Vince Mayle,Ravens,2016,2,,"$990,000","$495,000",$0,,0.3%,,"$1,628,428","$814,214",$0
Alex Ellis,Jaguars,2016,2,,"$990,000","$495,000",$0,,0.3%,,"$1,628,428","$814,214",$0
Eric Tomlinson,Jets,2016,2,,"$990,000","$495,000",$0,,0.3%,,"$1,628,428","$814,214",$0
Cole Hikutini,Cowboys,2020,2,,"$1,260,000","$630,000",$0,,0.3%,,"$1,623,633","$811,816",$0
Jason Vander Laan,Panthers,2018,2,,"$1,125,000","$562,500",$0,,0.3%,,"$1,621,473","$810,736",$0
Bucky Hodges,Jets,2018,2,,"$1,125,000","$562,500",$0,,0.3%,,"$1,621,473","$810,736",$0
Hale Hentges,Colts,2019,3,,"$1,770,000","$590,000","$15,000",,0.3%,,"$2,402,009","$800,670","$20,356"
Dax Raymond,Bears,2019,3,,"$1,770,000","$590,000","$45,000",,0.3%,,"$2,402,009","$800,670","$61,068"
Andrew Beck,Patriots,2019,3,,"$1,770,000","$590,000","$115,000",,0.3%,,"$2,402,009","$800,670","$156,063"
Hale Hentges,Commanders,2019,3,,"$1,770,000","$590,000","$15,000",,0.3%,,"$2,402,009","$800,670","$20,356"
Darrell Daniels,Cardinals,2018,1,,"$555,000","$555,000",$0,,0.3%,,"$799,927","$799,927",$0
Alex Ellis,Saints,2018,1,,"$555,000","$555,000",$0,,0.3%,,"$799,927","$799,927",$0
Braedon Bowman,Chargers,2018,1,,"$555,000","$555,000",$0,,0.3%,,"$799,927","$799,927",$0
Erik Swoope,Colts,2018,1,,"$555,000","$555,000",$0,,0.3%,,"$799,927","$799,927",$0
Alex Ellis,Chiefs,2018,1,,"$555,000","$555,000",$0,,0.3%,,"$799,927","$799,927",$0
