Player,Tm,Age,Pos,G_x,GS,Tgt,Rec,Ctch%,Yds_x,Y/R,TD,1D,Succ%,Lng,Y/Tgt,R/G,Y/G,Fmb,Player-additional,AllPro,ProBowl,Receiving_Points,Year,Career_Passing_Points,Career_Rushing_Points,Career_Receiving_Points,Pick,Kmeans,PF,Yds_y,Ply,Y/P,TO,FL,1stD,Cmp,Att_Pass,Yds_Pass,TD_Pass,Int,NY/A,1stD_Pass,Att_Rush,Yds_Rush,TD_Rush,YdsPer_Rush,1stD_Rush,Pen,Yds_Pen,1stPy,Sc%,TO%,EXP,Future_Receiving_Points
Ed Dickson,BAL,25.0,TE,13.0,11.0,33.0,21.0,63.6,225.0,10.7,0.0,11.0,48.5,40.0,6.8,1.6,17.3,0.0,DickEd00,0.0,0.0,33.0,2012,,,,70.0,6,398,5640,1042,5.4,16,5,314,334,560,3739,22,11,6.3,182,444,1901,17,4.3,98,121,1127,34,35.8,7.8,22.03,45.8
Eddie Lacy,GNB,23.0,RB,15.0,15.0,44.0,35.0,79.5,257.0,7.3,0.0,12.0,50.0,34.0,5.8,2.3,17.1,1.0,LacyEd00,0.0,1.0,43.2,2013,,,,61.0,2,417,6404,1074,6.0,25,9,351,366,570,4268,25,16,6.9,201,459,2136,17,4.7,119,86,801,31,40.9,12.4,113.82,87.7
Eddie Lacy,GNB,24.0,RB,16.0,16.0,55.0,42.0,76.4,427.0,10.2,4.0,18.0,52.7,67.0,7.8,2.6,26.7,3.0,LacyEd00,0.0,0.0,87.7,2014,,181.8,43.2,61.0,2,486,6178,1001,6.2,13,7,356,349,536,4261,38,6,7.5,222,435,1917,14,4.4,104,92,775,30,46.7,7.1,172.28,40.8
Eddie Royal,SDG,26.0,WR,10.0,2.0,44.0,23.0,52.3,234.0,10.2,1.0,15.0,38.6,31.0,5.3,2.3,23.4,1.0,RoyaEd00,0.0,0.0,40.900000000000006,2012,,,,42.0,3,350,4756,988,4.8,26,11,293,338,528,3295,26,15,5.7,184,411,1461,4,3.6,81,103,796,28,30.6,13.9,-125.47,134.6
Eddie Royal,SDG,27.0,WR,15.0,3.0,68.0,47.0,69.1,631.0,13.4,8.0,33.0,58.8,54.0,9.3,3.1,42.1,1.0,RoyaEd00,0.0,0.0,134.6,2013,,0.2000000000000001,40.900000000000006,42.0,3,396,6293,1060,5.9,21,10,373,378,544,4328,32,11,7.5,230,486,1965,9,4.0,104,95,765,39,44.9,11.4,186.29,150.8
Eddie Royal,SDG,28.0,WR,16.0,11.0,91.0,62.0,68.1,778.0,12.5,7.0,39.0,52.7,47.0,8.5,3.9,48.6,1.0,RoyaEd00,0.0,0.0,150.8,2014,,0.15000000000000005,87.75,42.0,3,348,5465,1009,5.4,23,5,326,380,574,4098,31,18,6.7,214,398,1367,6,3.4,75,111,967,37,33.9,12.6,64.94,48.3
Eddie Royal,CHI,29.0,WR,9.0,9.0,50.0,37.0,74.0,238.0,6.4,1.0,9.0,36.0,30.0,4.8,4.1,26.4,0.0,RoyaEd00,0.0,0.0,48.3,2015,,-0.09999999999999992,108.76666666666667,42.0,3,335,5514,1025,5.4,21,9,312,334,523,3660,21,12,6.6,177,468,1854,13,4.0,108,99,909,27,37.4,11.2,8.41,65.4
Elijah Moore,NYJ,21.0,WR,11.0,6.0,77.0,43.0,55.8,538.0,12.5,5.0,24.0,45.5,62.0,7.0,3.9,48.9,0.0,MoorEl00,0.0,0.0,105.3,2021,,,,34.0,11,310,5208,1036,5.0,27,7,310,357,603,3541,20,20,5.4,195,380,1667,14,4.4,87,103,860,28,29.4,14.4,-32.71,69.1
Elijah Moore,NYJ,22.0,WR,16.0,9.0,65.0,37.0,56.9,446.0,12.1,1.0,22.0,44.6,42.0,6.9,2.3,27.9,1.0,MoorEl00,0.0,0.0,69.1,2022,,11.4,105.3,34.0,11,296,5409,1074,5.0,23,9,294,357,627,3723,15,14,5.6,191,405,1686,13,4.2,79,91,866,24,29.9,11.9,-47.59,105.5
Emmanuel Sanders,PIT,25.0,WR,16.0,7.0,75.0,44.0,58.7,626.0,14.2,1.0,31.0,49.3,37.0,8.3,2.8,39.1,3.0,SandEm00,0.0,0.0,90.6,2012,,,,82.0,3,336,5324,1023,5.2,30,16,307,354,574,3787,27,14,6.2,202,412,1537,8,3.7,80,92,938,25,33.9,15.6,-108.05,143.5
Emmanuel Sanders,PIT,26.0,WR,16.0,10.0,113.0,67.0,59.3,740.0,11.0,6.0,37.0,46.9,55.0,6.5,4.2,46.3,1.0,SandEm00,0.0,0.0,143.5,2013,0.0,-5.6,90.6,82.0,3,379,5400,1023,5.3,24,10,312,377,586,4017,28,14,6.4,207,394,1383,9,3.5,81,80,677,24,35.4,12.7,26.81,244.9
Emmanuel Sanders,DEN,27.0,WR,16.0,16.0,141.0,101.0,71.6,1404.0,13.9,9.0,69.0,63.8,48.0,10.0,6.3,87.8,1.0,SandEm00,0.0,1.0,244.9,2014,0.0,-2.55,117.05,82.0,3,482,6446,1067,6.0,20,5,360,399,607,4661,40,15,7.5,227,443,1785,15,4.0,98,120,1045,35,39.9,9.6,140.4,187.5
Emmanuel Sanders,DEN,28.0,WR,15.0,15.0,136.0,76.0,55.9,1135.0,14.9,6.0,51.0,45.6,75.0,8.3,5.1,75.7,2.0,SandEm00,0.0,0.0,187.5,2015,0.0,-0.8999999999999998,159.66666666666666,82.0,3,355,5688,1056,5.4,31,8,314,368,606,3970,19,23,6.2,201,411,1718,13,4.2,85,115,1063,28,31.2,15.1,-50.98,172.7
Emmanuel Sanders,DEN,29.0,WR,16.0,16.0,137.0,79.0,57.7,1032.0,13.1,5.0,50.0,51.1,64.0,7.5,4.9,64.5,1.0,SandEm00,0.0,1.0,172.7,2016,0.0,-0.9499999999999997,166.625,82.0,3,333,5169,1020,5.1,25,14,290,339,570,3685,20,11,6.0,181,410,1484,11,3.6,76,119,985,33,30.3,11.6,-94.99,91.0
Emmanuel Sanders,DEN,30.0,WR,12.0,11.0,92.0,47.0,51.1,555.0,11.8,2.0,30.0,41.3,38.0,6.0,3.9,46.3,0.0,SandEm00,0.0,0.0,91.0,2017,0.0,-1.0799999999999996,167.84,82.0,3,289,5185,1075,4.8,34,12,297,332,566,3333,19,22,5.4,180,457,1852,8,4.1,92,113,885,25,26.4,16.6,-165.14,146.3
Emmanuel Sanders,NOR,33.0,WR,14.0,5.0,82.0,61.0,74.4,726.0,11.9,5.0,33.0,68.3,51.0,8.9,4.4,51.9,1.0,SandEm00,0.0,0.0,133.10000000000002,2020,3.5066666666666664,0.6500000000000004,153.3,82.0,3,482,6023,1045,5.8,17,9,367,370,522,3758,28,8,6.8,199,494,2265,30,4.6,147,98,1005,21,45.5,9.0,176.94,107.6
Eric Decker,DEN,25.0,WR,16.0,15.0,122.0,85.0,69.7,1064.0,12.5,13.0,53.0,60.7,55.0,8.7,5.3,66.5,0.0,DeckEr00,0.0,0.0,226.9,2012,,,,87.0,9,481,6366,1090,5.8,25,14,380,402,588,4534,37,11,7.4,232,481,1832,12,3.8,112,100,805,36,39.9,12.2,54.27,238.3
Eric Decker,DEN,26.0,WR,16.0,16.0,136.0,87.0,64.0,1288.0,14.8,11.0,63.0,58.1,61.0,9.5,5.4,80.5,2.0,DeckEr00,0.0,0.0,238.3,2013,,,226.9,87.0,9,606,7317,1156,6.3,26,16,435,461,675,5444,55,10,7.8,293,461,1873,16,4.1,107,117,1000,35,47.5,10.4,277.21,163.2
Eric Decker,NYJ,27.0,WR,15.0,15.0,115.0,74.0,64.3,962.0,13.0,5.0,47.0,53.9,74.0,8.4,4.9,64.1,0.0,DeckEr00,0.0,0.0,163.2,2014,,,232.60000000000002,87.0,9,283,5226,1052,5.0,24,9,289,287,498,2946,16,15,5.4,154,507,2280,11,4.5,112,109,932,23,31.7,11.8,-44.92,214.7
Eric Ebron,DET,21.0,TE,13.0,7.0,47.0,25.0,53.2,248.0,9.9,1.0,14.0,44.7,22.0,5.3,1.9,19.1,0.0,EbroEr00,0.0,0.0,43.3,2014,,,,10.0,12,321,5452,1045,5.2,20,8,310,365,604,4030,22,12,6.2,210,396,1422,11,3.6,72,118,989,28,32.4,9.5,50.59,107.2
Eric Ebron,DET,22.0,TE,14.0,8.0,70.0,47.0,67.1,537.0,11.4,5.0,27.0,52.9,55.0,7.7,3.4,38.4,0.0,EbroEr00,0.0,0.0,107.2,2015,,,43.3,10.0,12,358,5547,1030,5.4,24,10,337,420,632,4212,33,14,6.2,236,354,1335,7,3.8,71,104,930,30,34.6,12.3,31.8,107.6
Eric Ebron,DET,23.0,TE,13.0,13.0,85.0,61.0,71.8,711.0,11.7,1.0,37.0,62.4,61.0,8.4,4.7,54.7,0.0,EbroEr00,0.0,0.0,107.6,2016,,,75.25,10.0,12,346,5421,981,5.5,15,5,329,388,594,4111,24,10,6.5,217,350,1310,9,3.7,76,100,861,36,41.0,9.0,30.86,107.9
Eric Ebron,DET,24.0,TE,16.0,9.0,86.0,53.0,61.6,574.0,10.8,4.0,31.0,43.0,44.0,6.7,3.3,35.9,1.0,EbroEr00,0.0,0.0,107.9,2017,,6.1,86.03333333333335,10.0,12,410,5404,980,5.5,22,11,296,374,570,4183,29,11,6.8,210,363,1221,10,3.4,58,104,968,28,37.3,11.9,-93.68,186.0
Eric Ebron,IND,25.0,TE,16.0,8.0,110.0,66.0,60.0,750.0,11.4,13.0,39.0,51.8,53.0,6.8,4.1,46.9,1.0,EbroEr00,0.0,1.0,186.0,2018,,6.1,91.5,10.0,12,433,6179,1070,5.8,24,9,371,432,644,4461,39,15,6.7,237,408,1718,13,4.2,96,120,953,38,41.2,13.2,140.47,71.0
Eric Ebron,IND,26.0,TE,11.0,2.0,52.0,31.0,59.6,375.0,12.1,3.0,20.0,51.9,48.0,7.2,2.8,34.1,0.0,EbroEr00,0.0,0.0,71.0,2019,0.0,4.65,110.4,10.0,12,361,5238,1016,5.2,21,11,340,307,513,3108,22,10,5.7,165,471,2130,17,4.5,131,79,670,44,36.3,11.3,74.8,113.8
Evan Engram,NYG,23.0,TE,15.0,11.0,115.0,64.0,55.7,722.0,11.3,6.0,37.0,44.3,35.0,6.3,4.3,48.1,0.0,EngrEv00,0.0,0.0,140.2,2017,,,,23.0,6,246,5028,1036,4.9,22,8,271,373,608,3479,20,14,5.4,178,394,1549,6,3.9,66,91,895,27,22.7,11.3,-167.56,98.2
Evan Engram,NYG,24.0,TE,11.0,8.0,64.0,45.0,70.3,577.0,12.8,3.0,22.0,43.8,54.0,9.0,4.1,52.5,0.0,EngrEv00,0.0,0.0,98.2,2018,,1.4,140.2,23.0,6,369,5697,984,5.8,19,7,297,382,583,4047,23,12,6.4,208,354,1650,13,4.7,71,114,951,18,38.4,9.6,70.53,86.7
Evan Engram,NYG,25.0,TE,8.0,6.0,68.0,44.0,64.7,467.0,10.6,3.0,23.0,41.2,75.0,6.9,5.5,58.4,0.0,EngrEv00,0.0,0.0,86.7,2019,,2.5,119.19999999999999,23.0,6,341,5416,1012,5.4,33,16,311,376,607,3731,30,17,5.7,187,362,1685,11,4.7,89,90,784,35,28.6,17.8,-10.3,102.9
Evan Engram,NYG,26.0,TE,16.0,14.0,109.0,63.0,57.8,654.0,10.4,1.0,31.0,38.5,53.0,6.0,3.9,40.9,1.0,EngrEv00,0.0,1.0,102.9,2020,,1.8999999999999997,108.36666666666667,23.0,6,280,4794,966,5.0,22,11,297,321,517,3026,12,11,5.3,178,399,1768,13,4.4,91,81,634,28,33.5,12.6,-26.79,81.80000000000001
Evan Engram,NYG,27.0,TE,15.0,12.0,73.0,46.0,63.0,408.0,8.9,3.0,21.0,41.1,30.0,5.6,3.1,27.2,1.0,EngrEv00,0.0,0.0,81.80000000000001,2021,,3.0749999999999997,107.0,23.0,6,258,4884,1050,4.7,30,10,299,351,593,3196,15,20,5.1,171,419,1688,8,4.0,90,88,674,38,27.5,15.9,-100.13,137.10000000000002
Evan Engram,JAX,28.0,TE,17.0,14.0,98.0,73.0,74.5,766.0,10.5,4.0,33.0,55.1,36.0,7.8,4.3,45.1,0.0,EngrEv00,0.0,0.0,137.10000000000002,2022,,2.0,101.96000000000001,23.0,6,404,6075,1072,5.7,22,13,352,394,596,3959,25,9,6.3,208,448,2116,16,4.7,114,90,674,30,39.2,12.2,103.21,177.3
Ezekiel Elliott,DAL,21.0,RB,15.0,15.0,39.0,32.0,82.1,363.0,11.3,1.0,11.0,48.7,83.0,9.3,2.1,24.2,5.0,ElliEz00,1.0,1.0,58.3,2016,,,,4.0,1,421,6027,1010,6.0,15,9,358,325,483,3631,25,6,7.1,191,499,2396,24,4.8,142,105,879,25,43.9,8.7,86.3,51.900000000000006
Ezekiel Elliott,DAL,22.0,RB,10.0,10.0,38.0,26.0,68.4,269.0,10.3,2.0,6.0,23.7,72.0,7.1,2.6,26.9,1.0,ElliEz00,0.0,0.0,51.900000000000006,2017,,243.1,58.3,4.0,1,354,5311,1005,5.3,22,9,314,309,493,3141,22,13,6.0,162,480,2170,18,4.5,127,97,939,25,36.3,11.1,-40.65,113.2
Ezekiel Elliott,DAL,23.0,RB,15.0,15.0,95.0,77.0,81.1,567.0,7.4,3.0,22.0,41.1,38.0,6.0,5.1,37.8,6.0,ElliEz00,0.0,1.0,113.2,2018,,190.7,55.1,4.0,1,339,5501,1022,5.4,17,9,322,356,527,3538,22,8,6.1,184,439,1963,13,4.5,113,104,885,25,37.9,10.1,83.04,81.0
Ezekiel Elliott,DAL,24.0,RB,16.0,16.0,71.0,54.0,76.1,420.0,7.8,2.0,21.0,45.1,27.0,5.9,3.4,26.3,3.0,ElliEz00,0.0,1.0,81.0,2019,,182.9333333333333,74.46666666666667,4.0,1,434,6904,1069,6.5,18,7,379,388,597,4751,30,11,7.7,229,449,2153,18,4.8,120,109,1008,30,44.6,10.3,210.77,71.80000000000001
Ezekiel Elliott,DAL,25.0,RB,15.0,15.0,71.0,52.0,73.2,338.0,6.5,2.0,20.0,52.1,19.0,4.8,3.5,22.5,6.0,ElliEz00,0.0,0.0,71.80000000000001,2020,,187.625,76.1,4.0,1,395,5949,1113,5.3,26,13,371,413,639,4161,25,13,6.1,231,430,1788,14,4.2,115,96,849,25,40.6,14.4,58.97,64.2
Ezekiel Elliott,DAL,26.0,RB,17.0,17.0,65.0,47.0,72.3,287.0,6.1,2.0,17.0,38.5,21.0,4.4,2.8,16.9,1.0,ElliEz00,0.0,0.0,64.2,2021,,174.48,75.24,4.0,1,530,6919,1153,6.0,20,9,390,444,647,4800,40,11,7.1,248,473,2119,15,4.5,111,127,1103,31,43.8,9.9,158.06,17.700000000000003
Ezekiel Elliott,DAL,27.0,RB,15.0,14.0,23.0,17.0,73.9,92.0,5.4,0.0,4.0,39.1,31.0,4.0,1.1,6.1,0.0,ElliEz00,0.0,0.0,17.700000000000003,2022,0.16,171.76666666666665,73.39999999999999,4.0,1,467,6034,1114,5.4,23,5,347,355,556,3736,28,18,6.4,194,531,2298,24,4.3,129,104,842,24,41.5,10.8,112.34,68.8
Foster Moreau,LVR,24.0,TE,17.0,11.0,44.0,30.0,68.2,373.0,12.4,3.0,16.0,52.3,44.0,8.5,1.8,21.9,1.0,MoreFo00,0.0,0.0,70.30000000000001,2021,,,57.900000000000006,137.0,6,374,6184,1082,5.7,24,10,349,429,628,4567,23,14,6.8,217,414,1617,14,3.9,95,124,1104,37,41.0,12.8,77.89,70.5
Foster Moreau,LVR,25.0,TE,15.0,14.0,54.0,33.0,61.1,420.0,12.7,2.0,24.0,51.9,33.0,7.8,2.2,28.0,1.0,MoreFo00,0.0,0.0,70.5,2022,,,64.10000000000001,137.0,6,395,5993,1049,5.7,21,4,343,359,586,3934,28,17,6.3,193,428,2059,12,4.8,122,113,932,28,42.4,12.2,74.09,35.8
Frank Gore,SFO,29.0,RB,16.0,16.0,36.0,28.0,77.8,234.0,8.4,1.0,10.0,47.2,26.0,6.5,1.8,14.6,2.0,GoreFr00,0.0,1.0,43.400000000000006,2012,,,,65.0,2,397,5789,969,6.0,16,8,322,289,436,3298,23,8,6.9,172,492,2491,17,5.1,128,109,960,22,39.3,7.9,-15.31,22.1
Frank Gore,IND,32.0,RB,16.0,16.0,58.0,34.0,58.6,267.0,7.9,1.0,11.0,34.5,34.0,4.6,2.1,16.7,4.0,GoreFr00,0.0,0.0,49.7,2015,,152.26666666666668,32.75,65.0,2,333,5142,1052,4.9,30,11,311,355,619,3704,26,19,5.6,195,396,1438,6,3.6,77,108,931,39,29.4,14.4,-51.38,70.7
Frank Gore,IND,33.0,RB,16.0,16.0,47.0,38.0,80.9,277.0,7.3,4.0,14.0,53.2,49.0,5.9,2.4,17.3,2.0,GoreFr00,0.0,0.0,70.7,2016,,145.37500000000003,38.4,65.0,2,411,5830,1037,5.6,22,7,351,370,584,4202,32,15,6.7,220,409,1628,13,4.0,93,103,883,38,40.6,12.2,68.23,45.0
Gabriel Davis,BUF,21.0,WR,16.0,11.0,62.0,35.0,56.5,599.0,17.1,7.0,27.0,53.2,56.0,9.7,2.2,37.4,1.0,DaviGa01,0.0,0.0,119.4,2020,,,,128.0,0,501,6343,1034,6.1,22,11,397,410,596,4620,40,11,7.4,240,411,1723,16,4.2,119,102,941,38,49.4,11.8,228.66,108.4
Gabriel Davis,BUF,22.0,WR,16.0,4.0,63.0,35.0,55.6,549.0,15.7,6.0,29.0,47.6,49.0,8.7,2.2,34.3,0.0,DaviGa01,0.0,0.0,108.4,2021,,-2.0,119.4,128.0,0,483,6493,1143,5.7,22,6,398,415,655,4284,36,16,6.3,236,461,2209,20,4.8,134,113,980,28,45.2,11.3,216.68,149.60000000000002
Gabriel Davis,BUF,23.0,WR,15.0,15.0,93.0,48.0,51.6,836.0,17.4,7.0,35.0,51.6,98.0,9.0,3.2,55.7,1.0,DaviGa01,0.0,0.0,149.60000000000002,2022,,-2.0,113.9,128.0,0,455,6361,1037,6.1,27,13,367,361,574,4129,35,14,6.8,212,430,2232,15,5.2,128,92,709,27,45.0,15.2,157.46,139.10000000000002
Garrett Graham,HOU,26.0,FB,15.0,9.0,39.0,28.0,71.8,263.0,9.4,3.0,16.0,53.8,30.0,6.7,1.9,17.5,0.0,GrahGa00,0.0,0.0,58.3,2012,,,,118.0,6,416,5953,1090,5.5,17,4,341,354,554,3830,22,13,6.6,205,508,2123,19,4.2,114,108,873,22,35.6,8.4,-20.08,109.0
Garrett Graham,HOU,27.0,TE,13.0,11.0,89.0,49.0,55.1,545.0,11.1,5.0,26.0,42.7,42.0,6.1,3.8,41.9,2.0,GrahGa00,0.0,0.0,109.0,2013,,,58.3,118.0,6,276,5556,1089,5.1,31,9,307,371,633,3813,19,22,5.6,198,414,1743,7,4.2,90,112,1138,19,25.9,14.9,-85.06,34.7
Garrett Wilson,NYJ,22.0,WR,17.0,12.0,147.0,83.0,56.5,1103.0,13.3,4.0,56.0,47.6,60.0,7.5,4.9,64.9,2.0,WilsGa00,0.0,0.0,175.8,2022,,,,10.0,7,296,5409,1074,5.0,23,9,294,357,627,3723,15,14,5.6,191,405,1686,13,4.2,79,91,866,24,29.9,11.9,-47.59,169.7
Gary Barnidge,CLE,30.0,TE,16.0,13.0,125.0,79.0,63.2,1043.0,13.2,9.0,52.0,52.8,40.0,8.3,4.9,65.2,0.0,BarnGa01,0.0,1.0,197.8,2015,,,,141.0,6,278,5311,1042,5.1,30,18,307,371,609,3782,20,12,5.7,192,380,1529,5,4.0,81,120,1083,34,29.8,15.2,-66.22,100.7
George Kittle,SFO,24.0,TE,15.0,7.0,63.0,43.0,68.3,515.0,12.0,2.0,24.0,47.6,44.0,8.2,2.9,34.3,0.0,KittGe00,0.0,0.0,85.0,2017,,,,146.0,12,331,5587,1058,5.3,23,8,321,362,607,3925,15,15,6.0,206,408,1662,15,4.1,88,123,988,27,37.5,12.0,-173.95,211.7
George Kittle,SFO,25.0,TE,16.0,16.0,136.0,88.0,64.7,1377.0,15.6,5.0,60.0,56.6,85.0,10.1,5.5,86.1,0.0,KittGe00,0.0,1.0,211.7,2018,,,85.0,146.0,12,342,5769,1003,5.8,32,12,344,331,532,3867,26,20,6.7,201,423,1902,7,4.5,98,112,982,45,37.0,17.1,20.95,177.8
George Kittle,SFO,26.0,TE,14.0,14.0,107.0,85.0,79.4,1053.0,12.4,5.0,53.0,61.7,61.0,9.8,6.1,75.2,1.0,KittGe00,1.0,1.0,177.8,2019,,1.0,148.35,146.0,12,479,6097,1012,6.0,23,10,336,331,478,3792,28,13,7.4,195,498,2305,23,4.6,110,105,939,31,44.3,12.0,140.39,99.4
George Kittle,SFO,27.0,TE,8.0,8.0,63.0,48.0,76.2,634.0,13.2,2.0,32.0,65.1,44.0,10.1,6.0,79.3,0.0,KittGe00,0.0,0.0,99.4,2020,,0.6000000000000001,158.16666666666666,146.0,12,376,5922,1046,5.7,31,14,350,371,570,4033,25,17,6.6,217,437,1889,19,4.3,101,85,731,32,36.3,14.8,55.7,162.5
George Kittle,SFO,28.0,TE,14.0,14.0,94.0,71.0,75.5,910.0,12.8,6.0,42.0,60.6,48.0,9.7,5.1,65.0,2.0,KittGe00,0.0,1.0,162.5,2021,,0.9666666666666668,143.475,146.0,12,427,6387,1046,6.1,24,10,361,343,514,4221,26,14,7.7,200,499,2166,22,4.3,130,102,1066,31,41.2,11.5,130.03,172.5
George Kittle,SFO,29.0,TE,15.0,15.0,86.0,60.0,69.8,765.0,12.8,11.0,36.0,58.1,54.0,8.9,4.0,51.0,1.0,KittGe00,0.0,1.0,172.5,2022,,0.2250000000000001,147.28,146.0,12,450,6216,1047,5.9,17,8,347,338,512,3856,30,9,7.1,188,504,2360,20,4.7,132,94,730,27,41.4,9.1,161.29,170.5
George Pickens,PIT,21.0,WR,17.0,12.0,84.0,52.0,61.9,801.0,15.4,4.0,38.0,48.8,42.0,9.5,3.1,47.1,0.0,PickGe00,0.0,0.0,130.10000000000002,2022,,,,52.0,1,308,5484,1109,4.9,19,5,345,364,571,3411,12,14,5.6,189,500,2073,16,4.1,129,94,711,27,35.0,9.6,42.17,175.5
Gerald Everett,LAR,24.0,TE,16.0,0.0,50.0,33.0,66.0,320.0,9.7,3.0,16.0,48.0,40.0,6.4,2.1,20.0,0.0,EverGe00,0.0,0.0,66.5,2018,,-0.7,,44.0,6,527,6738,1060,6.4,19,7,401,368,568,4507,32,12,7.5,236,459,2231,23,4.9,134,96,878,31,48.6,9.8,239.79,71.30000000000001
Gerald Everett,LAR,25.0,TE,13.0,2.0,60.0,37.0,61.7,408.0,11.0,2.0,22.0,45.0,33.0,6.8,2.8,31.4,0.0,EverGe00,0.0,0.0,71.30000000000001,2019,,0.45000000000000007,66.5,44.0,6,394,5998,1055,5.7,24,7,342,397,632,4499,22,17,6.9,222,401,1499,20,3.7,92,118,899,28,35.7,13.0,37.09,68.2
Gerald Everett,LAR,26.0,TE,16.0,7.0,62.0,41.0,66.1,417.0,10.2,1.0,24.0,51.6,40.0,6.7,2.6,26.1,1.0,EverGe00,0.0,0.0,68.2,2020,,0.30000000000000004,68.9,44.0,6,372,6032,1088,5.5,25,11,352,392,590,4014,20,14,6.5,206,473,2018,19,4.3,123,71,655,23,34.2,12.5,57.24,95.8
Gerald Everett,SEA,27.0,TE,15.0,12.0,63.0,48.0,76.2,478.0,10.0,4.0,26.0,60.3,41.0,7.6,3.2,31.9,2.0,EverGe00,0.0,0.0,95.8,2021,,1.2750000000000001,68.66666666666667,44.0,6,395,5506,954,5.8,13,6,302,324,495,3432,30,7,6.3,166,413,2074,18,5.0,106,97,803,30,34.8,7.0,101.56,108.5
Gerald Everett,LAC,28.0,TE,16.0,11.0,87.0,58.0,66.7,555.0,9.6,4.0,29.0,48.3,26.0,6.4,3.6,34.7,0.0,EverGe00,0.0,0.0,108.5,2022,,0.6200000000000001,75.45,44.0,6,391,6108,1154,5.3,19,9,352,485,711,4584,26,10,6.1,232,404,1524,15,3.8,93,81,635,27,38.1,9.5,75.75,84.6
Geronimo Allison,GNB,23.0,WR,15.0,2.0,39.0,23.0,59.0,253.0,11.0,0.0,10.0,53.8,72.0,6.5,1.5,16.9,2.0,AlliGe01,0.0,0.0,36.8,2017,,,,,4,320,4891,999,4.9,25,7,307,352,562,3167,25,18,5.2,176,386,1724,13,4.5,99,96,789,32,30.5,13.2,-61.83,52.3
Geronimo Allison,GNB,24.0,WR,5.0,4.0,30.0,20.0,66.7,303.0,15.2,2.0,11.0,56.7,64.0,10.1,4.0,60.6,1.0,AlliGe01,0.0,0.0,52.3,2018,,,36.8,,4,376,5905,1026,5.8,15,11,332,392,640,4238,25,4,6.1,208,333,1667,14,5.0,98,108,937,26,38.8,6.7,108.88,57.7
Giovani Bernard,CIN,22.0,RB,16.0,0.0,71.0,56.0,78.9,514.0,9.2,3.0,22.0,45.1,41.0,7.2,3.5,32.1,1.0,BernGi00,0.0,0.0,97.4,2013,,,,37.0,3,430,5891,1097,5.4,30,10,330,364,587,4136,33,20,6.7,205,481,1755,14,3.6,101,102,1000,24,32.3,14.9,33.5,68.4
Giovani Bernard,CIN,23.0,RB,13.0,9.0,59.0,43.0,72.9,349.0,8.1,2.0,14.0,37.3,46.0,5.9,3.3,26.8,0.0,BernGi00,0.0,0.0,68.4,2014,,97.5,97.4,37.0,3,365,5568,1018,5.5,26,9,313,323,503,3421,20,17,6.5,164,492,2147,19,4.4,122,102,812,27,34.0,13.1,13.84,71.7
Giovani Bernard,CIN,24.0,RB,16.0,1.0,66.0,49.0,74.2,472.0,9.6,0.0,19.0,45.5,45.0,7.2,3.1,29.5,2.0,BernGi00,0.0,0.0,71.7,2015,,97.75,82.9,37.0,3,419,5728,1004,5.7,17,8,324,334,505,3923,31,9,7.3,191,467,1805,18,3.9,99,111,917,34,39.6,9.3,82.59,59.1
Giovani Bernard,CIN,25.0,RB,10.0,2.0,51.0,39.0,76.5,336.0,8.6,1.0,16.0,49.0,32.0,6.6,3.9,33.6,1.0,BernGi00,0.0,0.0,59.1,2016,,92.16666666666667,79.16666666666667,37.0,3,325,5711,1050,5.4,17,9,341,364,563,3942,18,8,6.5,204,446,1769,17,4.0,100,88,726,37,35.8,8.5,30.41,72.4
Giovani Bernard,CIN,26.0,RB,16.0,2.0,60.0,43.0,71.7,389.0,9.0,2.0,17.0,35.0,61.0,6.5,2.7,24.3,0.0,BernGi00,0.0,0.0,72.4,2017,,80.05,74.15,37.0,3,290,4488,927,4.8,23,11,267,304,510,3122,25,12,5.7,165,377,1366,6,3.6,72,110,1027,30,26.5,11.4,-108.45,39.3
Giovani Bernard,CIN,27.0,RB,12.0,4.0,48.0,35.0,72.9,218.0,6.2,0.0,8.0,41.7,26.0,4.5,2.9,18.2,0.0,BernGi00,0.0,0.0,39.3,2018,,75.6,73.8,37.0,3,368,4972,938,5.3,17,4,304,331,542,3290,27,13,5.7,182,359,1682,13,4.7,92,114,957,30,35.5,9.6,47.57,38.400000000000006
Giovani Bernard,CIN,28.0,RB,16.0,2.0,43.0,30.0,69.8,234.0,7.8,0.0,7.0,30.2,35.0,5.4,1.9,14.6,2.0,BernGi00,0.0,0.0,38.400000000000006,2019,,69.51666666666667,68.05,37.0,3,279,5169,1049,4.9,30,14,312,356,616,3652,18,16,5.5,191,385,1517,9,3.9,85,93,761,36,29.8,15.5,-60.73,77.0
Giovani Bernard,CIN,29.0,RB,16.0,10.0,59.0,47.0,79.7,355.0,7.6,3.0,15.0,42.4,42.0,6.0,2.9,22.2,1.0,BernGi00,0.0,0.0,77.0,2020,,61.44285714285714,63.814285714285724,37.0,3,311,5116,1040,4.9,24,13,318,372,581,3448,19,11,5.5,201,411,1668,13,4.1,92,83,675,25,33.0,12.8,-5.13,41.8
