"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"84","Baker Mayfield","TB","qb","11","BLT","19.4","25.8474","36.4259","269.3799","1.8965","0.8012","2.8891","3.5612","13.49","0.0905","0","0","0","0","0.406","0.2039","0.0951","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"85","Rhamondre Stevenson","NE","rb","14","@JAX","9.8","0","0","0","0","0","0","10.57","45.5384","0.3038","2.3316","1.8912","12.883","0.0518","0.1633","0.0741","0.0157","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"86","Calvin Ridley","TEN","wr","5","@BUF","11.1","0","0","0","0","0","0","0","0","0","7.1546","4.1138","51.3377","0.308","0","0","0.0157","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"87","Josh Downs","IND","wr","14","MIA","11.1","0","0","0","0","0","0","0","0","0","6.911","4.7756","49.0108","0.2384","0","0","0.0188","53.1096","0.0248","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"88","Dalton Kincaid","BUF","te","12","TEN","9.5","0","0","0","0","0","0","0","0","0","5.4185","4.067","38.7458","0.2462","0","0","0.017","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"89","JuJu Smith-Schuster","KC","wr","6","@SF","11","0","0","0","0","0","0","0","0","0","6.2259","4.5769","47.7134","0.2688","0","0","0.0156","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"90","Chase Brown","CIN","rb","12","@CLV","9.7","0","0","0","0","0","0","8.8615","39.1132","0.2715","2.6043","2.1941","14.7328","0.0848","0.1435","0.0658","0.019","33.3249","0.0085","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"91","Geno Smith","SEA","qb","10","@ATL","19.1","29.3855","40.483","287.2921","1.7095","0.8687","2.4424","3.1252","14.5471","0.0305","0","0","0","0","0.3459","0.1734","0.0958","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"92","Courtland Sutton","DEN","wr","14","@NO","10.9","0","0","0","0","0","0","0","0","0","7.4379","4.4083","47.141","0.2906","0","0","0.0157","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"93","Jaylen Waddle","MIA","wr","6","@IND","10.8","0","0","0","0","0","0","0.1943","1.1528","0.0095","6.7207","4.4563","49.0171","0.2075","0.0507","0.0277","0.0178","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"94","Zack Moss","CIN","rb","12","@CLV","9.5","0","0","0","0","0","0","8.8409","38.3898","0.2749","2.5358","2.0954","14.4853","0.0793","0.1422","0.0651","0.0188","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"95","Grant Calcaterra","PHI","te","5","@NYG","9.1","0","0","0","0","0","0","0","0","0","5.1455","3.9044","37.8288","0.2343","0","0","0.0159","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"96","Raheem Mostert","MIA","rb","6","@IND","9.3","0","0","0","0","0","0","9.1304","41.0637","0.3927","1.9641","1.5831","10.0238","0.0508","0.1405","0.0637","0.0137","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"97","Nick Chubb","CLV","rb","10","CIN","9.3","0","0","0","0","0","0","10.1238","47.2597","0.2777","1.912","1.5272","10.8077","0.054","0.1534","0.0693","0.0154","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"98","Josh Allen","BUF","qb","12","TEN","18.8","21.1242","29.7722","209.4073","1.4955","0.661","1.2574","6.6075","30.9479","0.3251","0","0","0","0","0.2501","0.1202","0.0984","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"99","Tutu Atwell","LA","wr","6","LV","10.6","0","0","0","0","0","0","1.2842","7.5019","0.0652","5.546","3.5231","45.2319","0.2319","0.0553","0.0286","0.0178","33.3473","0.0085","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100","Pat Freiermuth","PIT","te","9","NYJ","9","0","0","0","0","0","0","0","0","0","4.8518","3.6869","35.3614","0.2917","0","0","0.0131","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101","Darnell Mooney","ATL","wr","12","SEA","10.5","0","0","0","0","0","0","0","0","0","5.7739","3.7712","47.9695","0.3248","0","0","0.0149","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102","Jordan Addison","MIN","wr","6","DET","10.5","0","0","0","0","0","0","0","0","0","6.375","3.9226","47.6134","0.2976","0","0","0.0144","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"103","Alexander Mattison","LV","rb","10","@LA","9.2","0","0","0","0","0","0","8.5775","36.0556","0.2901","2.5154","2.0094","13.7731","0.0753","0.1377","0.063","0.0147","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104","Jordan Love","GB","qb","10","HST","18.6","24.7654","35.736","251.7724","1.8428","0.8163","1.7275","3.462","11.7032","0.1188","0","0","0","0","0.2616","0.1301","0.0959","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","Justice Hill","BLT","rb","14","@TB","9","0","0","0","0","0","0","3.0472","14.6259","0.0982","4.408","3.6172","25.9113","0.1199","0.0802","0.0397","0.0174","38.1331","0.0097","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106","Antonio Gibson","NE","rb","14","@JAX","9","0","0","0","0","0","0","10.3201","43.7937","0.2668","2.0473","1.635","11.627","0.0515","0.1572","0.0711","0.0147","36.1937","0.0092","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"107","Austin Ekeler","WAS","rb","14","CAR","8.8","0","0","0","0","0","0","4.8687","22.0554","0.1885","3.3138","2.7994","20.1634","0.1095","0.096","0.0456","0.0167","34.9098","0.0089","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","Bucky Irving","TB","rb","11","BLT","8.7","0","0","0","0","0","0","9.489","40.0626","0.2929","1.9306","1.5958","11.0621","0.0505","0.1455","0.066","0.0195","32.5471","0.0083","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109","C.J. Stroud","HST","qb","14","@GB","18.2","25.6759","36.9263","270.9301","1.607","0.7425","2.6735","3.4262","13.9334","0.0582","0","0","0","0","0.3779","0.1896","0.087","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110","Kirk Cousins","ATL","qb","12","SEA","18.1","24.9364","35.2069","262.1249","1.8326","0.7202","2.0532","2.6391","6.0632","0.0661","0","0","0","0","0.2884","0.1451","0.0936","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111","DeAndre Hopkins","TEN","wr","5","@BUF","9.9","0","0","0","0","0","0","0","0","0","6.4048","3.948","44.9273","0.2442","0","0","0.0141","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112","Jared Goff","DET","qb","5","@MIN","18","27.4399","37.5765","273.6099","1.6559","0.7606","1.5748","2.4615","7.037","0.0664","0","0","0","0","0.2281","0.1142","0.1059","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"113","Anthony Richardson","IND","qb","14","MIA","18","19.6845","29.6608","205.7643","1.0434","0.8279","2.0964","7.6892","38.2782","0.4337","0","0","0","0","0.3659","0.1789","0.086","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"114","Joe Burrow","CIN","qb","12","@CLV","17.8","25.1373","34.2672","248.2375","1.6824","0.6225","3.245","3.6623","12.7475","0.0859","0","0","0","0","0.4504","0.2267","0.0914","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"115","Daniel Jones","NYG","qb","11","PHI","17.8","24.0697","34.3026","231.7676","1.3011","0.7297","3.702","7.2094","34.1269","0.1286","0","0","0","0","0.5569","0.2773","0.077","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"116","Ray-Ray McCloud III","ATL","wr","12","SEA","9.6","0","0","0","0","0","0","0","0","0","5.3867","3.8994","42.2394","0.2474","0","0","0.0139","16.2523","0.014","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"117","Zach Ertz","WAS","te","14","CAR","8","0","0","0","0","0","0","0","0","0","4.6748","3.4494","32.0877","0.2227","0","0","0.0153","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"118","Mark Andrews","BLT","te","14","@TB","8","0","0","0","0","0","0","0","0","0","4.408","3.0975","33.1397","0.258","0","0","0.0136","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"119","Christian Kirk","JAX","wr","12","NE","9.5","0","0","0","0","0","0","0","0","0","5.8043","3.8029","41.8835","0.2412","0","0","0.0151","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"120","DJ Turner","LV","wr","10","@LA","9.4","0","0","0","0","0","0","0","0","0","5.9392","3.526","44.762","0.237","0","0","0.0129","39.8856","0.0102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"121","D'Ernest Johnson","JAX","rb","12","NE","8.1","0","0","0","0","0","0","8.7147","36.833","0.2755","1.8468","1.4915","10.1774","0.0405","0.1339","0.0607","0.0151","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"122","Jaleel McLaughlin","DEN","rb","14","@NO","8.1","0","0","0","0","0","0","5.6518","25.7917","0.1501","3.1043","2.7027","14.8526","0.0713","0.1056","0.0497","0.0114","25.8469","0.0066","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"123","Demario Douglas","NE","wr","14","@JAX","9.3","0","0","0","0","0","0","0.4998","2.954","0.004","5.431","3.7274","41.2156","0.1955","0.0469","0.0251","0.0142","56.2009","0.0265","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"124","Devin Singletary","NYG","rb","11","PHI","8","0","0","0","0","0","0","7.7916","34.8072","0.1796","2.264","1.8637","12.727","0.0489","0.1255","0.0574","0.012","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125","Zamir White","LV","rb","10","@LA","8","0","0","0","0","0","0","9.5759","38.5573","0.2304","1.8866","1.5414","10.1912","0.0413","0.1461","0.0661","0.0144","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"126","Zach Charbonnet","SEA","rb","10","@ATL","8","0","0","0","0","0","0","5.8053","24.4049","0.1829","2.9553","2.4844","16.6141","0.0548","0.1053","0.0493","0.0155","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"127","Kyler Murray","ARZ","qb","11","LAC","17.3","21.4402","30.8433","211.4916","1.3151","0.597","1.9345","5.3471","28.0983","0.2284","0","0","0","0","0.3143","0.1548","0.0872","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"128","Romeo Doubs","GB","wr","10","HST","9.1","0","0","0","0","0","0","0","0","0","5.2889","3.3133","40.6739","0.279","0","0","0.0138","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"129","Tyler Goodson","IND","rb","14","MIA","7.8","0","0","0","0","0","0","8.8498","37.4288","0.2528","1.6907","1.3716","9.3404","0.0436","0.1345","0.0608","0.0134","34.631","0.0089","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"130","Dalton Schultz","HST","te","14","@GB","7.5","0","0","0","0","0","0","0","0","0","4.3942","3.1203","30.0186","0.2263","0","0","0.0101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"131","Allen Lazard","NYJ","wr","12","@PIT","9","0","0","0","0","0","0","0","0","0","4.9095","3.1564","38.9181","0.3276","0","0","0.0125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"132","Jordan Whittington","LA","wr","6","LV","9","0","0","0","0","0","0","0","0","0","5.0755","3.6769","40.6529","0.2004","0","0","0.0149","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"133","Braelon Allen","NYJ","rb","12","@PIT","7.7","0","0","0","0","0","0","7.7751","31.0849","0.2153","2.1331","1.662","12.3162","0.0642","0.1231","0.0561","0.0144","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"134","Andy Dalton","CAR","qb","11","@WAS","17.2","24.6524","36.1265","254.785","1.6637","0.8856","1.9251","2.4182","9.3674","0.0507","0","0","0","0","0.271","0.1361","0.083","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"135","Aaron Rodgers","NYJ","qb","12","@PIT","17.1","23.633","33.8589","241.0952","1.6982","0.6182","2.5714","3.0316","9.4181","0.0524","0","0","0","0","0.3585","0.1804","0.0884","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"136","Xavier Hutchinson","HST","wr","14","@GB","8.9","0","0","0","0","0","0","0","0","0","5.4651","3.7174","38.6769","0.2118","0","0","0.0126","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"137","Khalil Shakir","BUF","wr","12","TEN","8.8","0","0","0","0","0","0","0","0","0","4.6445","3.5139","38.0826","0.2484","0","0","0.0146","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"138","Ja'Lynn Polk","NE","wr","14","@JAX","8.8","0","0","0","0","0","0","0","0","0","5.7438","3.3738","39.3318","0.2471","0","0","0.0145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"139","Emanuel Wilson","GB","rb","10","HST","7.5","0","0","0","0","0","0","7.4321","32.1419","0.1612","2.1799","1.7998","11.8417","0.0606","0.1199","0.0549","0.0147","36.007","0.0092","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"140","Gabe Davis","JAX","wr","12","NE","8.7","0","0","0","0","0","0","0","0","0","4.9798","2.9205","37.0954","0.3485","0","0","0.013","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"141","Elijah Moore","CLV","wr","10","CIN","8.7","0","0","0","0","0","0","0.2075","1.0976","0.0072","5.2344","3.4952","37.5505","0.212","0.0405","0.022","0.0129","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"142","Hayden Hurst","LAC","te","5","@ARZ","7.1","0","0","0","0","0","0","0","0","0","4.0217","2.9222","27.6762","0.2275","0","0","0.0108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"143","Colby Parkinson","LA","te","6","LV","7.1","0","0","0","0","0","0","0","0","0","4.1343","2.9744","29.3591","0.202","0","0","0.0121","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"144","Chigoziem Okonkwo","TEN","te","5","@BUF","7.1","0","0","0","0","0","0","0","0","0","4.3428","3.1551","28.4871","0.1833","0","0","0.0096","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"145","Justin Herbert","LAC","qb","5","@ARZ","16.9","23.1371","32.6971","234.8348","1.5352","0.5916","1.6095","3.9487","11.4317","0.1194","0","0","0","0","0.2543","0.1257","0.0905","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"146","Russell Wilson","PIT","qb","9","NYJ","16.8","21.4138","30.1356","215.1619","1.5165","0.5875","2.8278","4.665","18.6446","0.1418","0","0","0","0","0.4147","0.207","0.084","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"147","Noah Fant","SEA","te","10","@ATL","7","0","0","0","0","0","0","0","0","0","4.0483","3.0955","29.1023","0.16","0","0","0.0094","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"148","Hunter Henry","NE","te","14","@JAX","6.9","0","0","0","0","0","0","0","0","0","4.123","2.7029","28.2456","0.2239","0","0","0.0104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"149","Deshaun Watson","CLV","qb","10","CIN","16.7","21.6955","31.3439","216.8935","1.3791","0.6149","3.2544","4.8647","25.6563","0.1043","0","0","0","0","0.4717","0.2355","0.078","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"150","Christian Watson","GB","wr","10","HST","8.2","0","0","0","0","0","0","0.223","1.355","0.0064","3.9667","2.3459","32.9511","0.3899","0.0283","0.0153","0.0106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"151","Rashod Bateman","BLT","wr","14","@TB","8.2","0","0","0","0","0","0","0","0","0","4.7699","3.0238","37.8615","0.2209","0","0","0.0147","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"152","Miles Sanders","CAR","rb","11","@WAS","6.8","0","0","0","0","0","0","5.7442","26.4109","0.1281","2.3482","1.8495","13.1469","0.0493","0.0976","0.0452","0.0125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"153","Julius Chestnut","TEN","rb","5","@BUF","6.8","0","0","0","0","0","0","6.9247","29.8191","0.1873","1.8433","1.473","9.78","0.043","0.1095","0.05","0.0107","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"154","Matthew Stafford","LA","qb","6","LV","16.2","23.9496","33.6124","251.2429","1.5257","0.6657","2.4055","1.1653","5.7447","0.0199","0","0","0","0","0.3116","0.1585","0.099","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"155","Tyler Allgeier","ATL","rb","12","SEA","6.6","0","0","0","0","0","0","6.8555","31.7278","0.1868","1.4435","1.2155","8.5789","0.0432","0.1058","0.048","0.0125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"156","Drake Maye","NE","qb","14","@JAX","15.9","19.063","28.4347","194.7879","1.1419","0.7577","3.5681","5.9916","33.9481","0.1641","0","0","0","0","0.5249","0.2618","0.0748","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"157","Will Dissly","LAC","te","5","@ARZ","6.1","0","0","0","0","0","0","0","0","0","3.3351","2.7595","24.6073","0.1376","0","0","0.0089","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"158","Noah Gray","KC","te","6","@SF","6.1","0","0","0","0","0","0","0","0","0","3.323","2.5379","24.0947","0.1879","0","0","0.0083","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"159","Trevor Lawrence","JAX","qb","12","NE","15.8","22.5467","32.9788","225.559","1.3971","0.7145","1.6771","3.2594","12.9116","0.1015","0","0","0","0","0.2534","0.1259","0.0878","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"160","Juwan Johnson","NO","te","12","DEN","6","0","0","0","0","0","0","0","0","0","3.6469","2.5187","24.0774","0.1786","0","0","0.0089","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"161","Michael Wilson","ARZ","wr","11","LAC","7.5","0","0","0","0","0","0","0","0","0","4.3797","2.8247","34.3037","0.2038","0","0","0.0119","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"162","Andrei Iosivas","CIN","wr","12","@CLV","7.5","0","0","0","0","0","0","0","0","0","4.3519","2.8933","29.8347","0.2707","0","0","0.0113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"163","Quentin Johnston","LAC","wr","5","@ARZ","7.5","0","0","0","0","0","0","0","0","0","4.2506","2.6667","34.2609","0.228","0","0","0.0114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"164","Mike Gesicki","CIN","te","12","@CLV","5.9","0","0","0","0","0","0","0","0","0","3.3925","2.3764","24.0528","0.1775","0","0","0.0088","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"165","Tyler Conklin","NYJ","te","12","@PIT","5.8","0","0","0","0","0","0","0","0","0","3.4197","2.4697","24.9996","0.1273","0","0","0.0087","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"166","Erick All","CIN","te","12","@CLV","5.6","0","0","0","0","0","0","0","0","0","3.1183","2.6474","21.7195","0.1298","0","0","0.0081","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
