"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"268","Connor Heyward","PIT","te","6","SF","2.1","0","0","0","0","0","0","0","0","0","1.4564","1.0646","10.8242","0.0819","0.0127","0.0063","0.003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"269","Jordan Mason","SF","rb","9","@PIT","2.5","0","0","0","0","0","0","3.2573","15.0757","0.0967","0.3184","0.2552","1.8813","0.0107","0.0212","0.0106","0.0036","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"270","Lil'Jordan Humphrey","DEN","wr","9","LV","3","0","0","0","0","0","0","0","0","0","2.0852","1.3468","16.8038","0.1047","0.0124","0.0062","0.0037","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"271","Mike Boone","HST","rb","7","@BLT","2.4","0","0","0","0","0","0","1.6969","7.0699","0.0377","1.3182","1.0317","7.8942","0.0347","0.0403","0.0202","0.002","44.3973","0.0286","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"272","Tommy Tremble","CAR","te","7","@ATL","2","0","0","0","0","0","0","0","0","0","1.3301","0.9459","9.6471","0.0922","0.0102","0.0051","0.0045","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"273","Brenton Strange","JAX","te","9","@IND","2","0","0","0","0","0","0","0","0","0","1.2898","0.9642","10.1638","0.0857","0.0118","0.0059","0.0025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"274","Darnell Washington","PIT","te","6","SF","2","0","0","0","0","0","0","0","0","0","1.3614","0.9736","10.8353","0.0781","0.0119","0.006","0.0029","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"275","Jamal Agnew","JAX","wr","9","@IND","2.9","0","0","0","0","0","0","0.6513","3.2687","0.0306","1.9669","1.4598","11.9793","0.0803","0.0938","0.0469","0.0025","70.567","0.0508","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"276","Rashee Rice","KC","wr","10","DET","2.9","0","0","0","0","0","0","0","0","0","1.9375","1.3123","15.8036","0.1165","0.0125","0.0062","0.0025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"277","Trenton Irwin","CIN","wr","7","@CLV","2.8","0","0","0","0","0","0","0","0","0","1.7559","1.0973","15.5241","0.115","0.0098","0.0049","0.0025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"278","Godwin Igwebuike","ATL","rb","11","CAR","2.2","0","0","0","0","0","0","1.106","3.9036","0.032","1.3627","1.1115","7.8411","0.0473","0.0219","0.0109","0.0016","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"279","DeeJay Dallas","SEA","rb","5","LA","2.2","0","0","0","0","0","0","1.595","7.1685","0.0493","0.9967","0.8185","6.4466","0.0302","0.0894","0.0447","0.0018","42.9675","0.0317","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"280","Josh Whyle","TEN","te","7","@NO","1.8","0","0","0","0","0","0","0","0","0","1.2197","0.8871","9.4156","0.0729","0.0109","0.0054","0.0032","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"281","Peyton Hendershot","DAL","te","7","@NYG","1.8","0","0","0","0","0","0","0","0","0","1.2137","0.8812","9.1767","0.073","0.0105","0.0052","0.004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"282","Quez Watkins","PHI","wr","10","@NE","2.7","0","0","0","0","0","0","0","0","0","2.0129","1.3304","16.1111","0.0789","0.0137","0.0069","0.0034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"283","Jimmy Graham","NO","te","11","TEN","1.7","0","0","0","0","0","0","0","0","0","1.0901","0.8025","8.6811","0.0714","0.0094","0.0047","0.0036","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"284","Tre' McKitty","LAC","te","5","MIA","1.7","0","0","0","0","0","0","0","0","0","1.1276","0.8408","8.49","0.0677","0.0121","0.0061","0.0022","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"285","Daniel Bellinger","NYG","te","13","DAL","1.7","0","0","0","0","0","0","0","0","0","1.1885","0.8769","8.5232","0.061","0.0119","0.0059","0.0031","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"286","Chris Brooks","MIA","rb","10","@LAC","2.1","0","0","0","0","0","0","1.9938","9.0651","0.0563","0.6894","0.5608","4.2779","0.0215","0.0181","0.0091","0.0022","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"287","Chris Rodriguez Jr.","WAS","rb","14","ARZ","2.1","0","0","0","0","0","0","1.9381","8.8623","0.0674","0.6409","0.5123","3.8419","0.0212","0.0173","0.0087","0.0013","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"288","Isaiah Spiller","LAC","rb","5","MIA","2.1","0","0","0","0","0","0","2.1452","8.7646","0.054","0.7047","0.5787","4.4565","0.0243","0.0187","0.0094","0.0015","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"289","Chris Moore","TEN","wr","7","@NO","2.6","0","0","0","0","0","0","0","0","0","1.9856","1.4559","14.1575","0.0736","0.0116","0.0058","0.0029","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"290","Brandon Bolden","LV","rb","13","@DEN","2","0","0","0","0","0","0","1.3071","4.229","0.0258","1.2028","0.9502","7.2098","0.0416","0.0173","0.0086","0.0035","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"291","Justice Hill","BLT","rb","13","HST","2","0","0","0","0","0","0","1.6545","7.7777","0.0614","0.7919","0.6481","4.2237","0.0235","0.0216","0.0108","0.0014","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"292","John Bates","WAS","te","14","ARZ","1.6","0","0","0","0","0","0","0","0","0","1.1425","0.8286","8.291","0.0576","0.0114","0.0057","0.002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"293","Josiah Deguara","GB","te","6","@CHI","1.6","0","0","0","0","0","0","0","0","0","1.2764","0.9689","7.8878","0.0581","0.0107","0.0053","0.003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"294","Jordan Akins","CLV","te","5","CIN","1.6","0","0","0","0","0","0","0","0","0","1.2069","0.8611","8.9512","0.0441","0.0115","0.0058","0.0049","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"295","Brock Wright","DET","te","9","@KC","1.6","0","0","0","0","0","0","0","0","0","1.1291","0.8426","7.7263","0.0731","0.0096","0.0048","0.0048","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"296","Quintin Morris","BUF","te","13","@NYJ","1.6","0","0","0","0","0","0","0","0","0","1.0835","0.7924","8.1011","0.0639","0.0113","0.0056","0.0026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"297","Brandon Johnson","DEN","wr","9","LV","2.5","0","0","0","0","0","0","0","0","0","1.7277","1.0877","13.7363","0.0893","0.0101","0.0051","0.003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"298","Scott Miller","ATL","wr","11","CAR","2.5","0","0","0","0","0","0","0","0","0","2.1455","1.4141","13.6396","0.073","0.012","0.006","0.0027","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"299","Cedrick Wilson Jr.","MIA","wr","10","@LAC","2.5","0","0","0","0","0","0","0","0","0","1.689","1.1666","14.4613","0.0768","0.0157","0.0079","0.0056","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"300","Michael Carter","NYJ","rb","7","BUF","1.9","0","0","0","0","0","0","1.4286","6.0537","0.0368","0.9343","0.7574","5.6321","0.0225","0.0129","0.0065","0.0012","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"301","Raheem Blackshear","CAR","rb","7","@ATL","1.9","0","0","0","0","0","0","1.4172","5.9606","0.0449","0.8572","0.692","5.1488","0.0304","0.0305","0.0152","0.0013","34.9798","0.0255","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"302","Jack Stoll","PHI","te","10","@NE","1.5","0","0","0","0","0","0","0","0","0","1.0361","0.7566","7.53","0.0579","0.0089","0.0044","0.0017","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"303","Demarcus Robinson","LA","wr","10","@SEA","2.4","0","0","0","0","0","0","0","0","0","1.846","1.2012","13.0309","0.0781","0.0161","0.008","0.0028","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"304","Greg Dortch","ARZ","wr","14","@WAS","2.4","0","0","0","0","0","0","0.4627","2.5259","0.0218","1.8887","1.4003","10.4232","0.0435","0.0794","0.0397","0.0031","42.2945","0.034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"305","Rakim Jarrett","TB","wr","5","@MIN","2.4","0","0","0","0","0","0","0","0","0","1.8649","1.1999","13.6634","0.0659","0.0114","0.0057","0.0032","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"306","Teagan Quitoriano","HST","te","7","@BLT","1.4","0","0","0","0","0","0","0","0","0","0.9886","0.7018","7.4824","0.0502","0.0084","0.0042","0.0025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"307","KaVontae Turpin","DAL","wr","7","@NYG","2.3","0","0","0","0","0","0","0","0","0","1.6073","1.0535","13.1008","0.0746","0.0732","0.0366","0.0033","63.9206","0.0451","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"308","Xavier Hutchinson","HST","wr","7","@BLT","2.3","0","0","0","0","0","0","0","0","0","1.7975","1.1649","13.1709","0.0639","0.0111","0.0055","0.0028","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"309","Travis Homer","CHI","rb","13","GB","1.7","0","0","0","0","0","0","0.7182","3.2679","0.0208","0.9398","0.7316","6.7005","0.0304","0.014","0.007","0.0009","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"310","Pierre Strong Jr.","CLV","rb","5","CIN","1.7","0","0","0","0","0","0","1.8172","8.8338","0.0551","0.4491","0.3566","2.6651","0.0107","0.0147","0.0073","0.0017","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"311","Isaiah McKenzie","IND","wr","11","JAX","2.2","0","0","0","0","0","0","0","0","0","1.8262","1.2656","12.3172","0.0704","0.0998","0.0499","0.0024","77.2202","0.0557","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"312","Olamide Zaccheaus","PHI","wr","10","@NE","2.2","0","0","0","0","0","0","0","0","0","1.6281","1.0011","13.1882","0.0714","0.0639","0.0319","0.0012","19.1733","0.0171","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"313","Geoff Swaim","ARZ","te","14","@WAS","1.2","0","0","0","0","0","0","0","0","0","1.0053","0.7857","5.4044","0.0483","0.0086","0.0043","0.0024","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"314","David Wells","TB","te","5","@MIN","1.2","0","0","0","0","0","0","0","0","0","0.8138","0.583","6.0753","0.0427","0.0071","0.0036","0.0024","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"315","Trevon Wesco","TEN","te","7","@NO","1.2","0","0","0","0","0","0","0","0","0","0.7942","0.5865","6.0255","0.0479","0.0071","0.0035","0.0032","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"316","Patrick Ricard","BLT","rb","13","HST","1.6","0","0","0","0","0","0","0","0","0","1.301","1.0221","7.9788","0.0555","0.0091","0.0045","0.0008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"317","Zach Pascal","ARZ","wr","14","@WAS","2.1","0","0","0","0","0","0","0","0","0","1.9191","1.1944","11.4113","0.0531","0.0134","0.0067","0.0022","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"318","Johnny Mundt","MIN","te","13","TB","1.1","0","0","0","0","0","0","0","0","0","0.7642","0.6095","5.4242","0.0466","0.0072","0.0036","0.0017","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"319","Albert Okwuegbunam","PHI","te","10","@NE","1.1","0","0","0","0","0","0","0","0","0","0.7696","0.5976","5.5271","0.0428","0.0081","0.004","0.0012","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"320","Charlie Woerner","SF","te","9","@PIT","1.1","0","0","0","0","0","0","0","0","0","0.7526","0.5272","5.7509","0.0501","0.0063","0.0032","0.003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"321","Luke Farrell","JAX","te","9","@IND","1.1","0","0","0","0","0","0","0","0","0","0.7416","0.5575","5.7337","0.0493","0.0083","0.0041","0.0014","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"322","Drew Sample","CIN","te","7","@CLV","1.1","0","0","0","0","0","0","0","0","0","0.7479","0.5682","5.1986","0.052","0.0067","0.0034","0.002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"323","Julian Hill","MIA","te","10","@LAC","1.1","0","0","0","0","0","0","0","0","0","0.6894","0.5017","5.5123","0.0414","0.0061","0.0031","0.0022","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"324","Jalen Nailor","MIN","wr","13","TB","2","0","0","0","0","0","0","0","0","0","1.2958","0.8724","11.7667","0.0683","0.0082","0.0041","0.0016","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"325","Ameer Abdullah","LV","rb","13","@DEN","1.4","0","0","0","0","0","0","0.4841","1.9129","0.012","1.0024","0.8027","5.7687","0.0324","0.0086","0.0043","0.0009","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"326","Ronnie Rivers","LA","rb","10","@SEA","1.4","0","0","0","0","0","0","1.8216","7.8067","0.0514","0.2685","0.2164","1.6319","0.0082","0.0134","0.0067","0.0018","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"327","Julius Chestnut","TEN","rb","7","@NO","1.4","0","0","0","0","0","0","1.4652","6.0148","0.0327","0.539","0.4391","3.2888","0.0163","0.0354","0.0177","0.0014","47.6107","0.0294","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"328","James Mitchell","DET","te","9","@KC","1","0","0","0","0","0","0","0","0","0","0.6586","0.4704","4.9788","0.0391","0.0056","0.0028","0.0028","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"329","Brevin Jordan","HST","te","7","@BLT","1","0","0","0","0","0","0","0","0","0","0.749","0.5323","4.7968","0.0367","0.0059","0.0029","0.0017","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"330","Cole Turner","WAS","te","14","ARZ","1","0","0","0","0","0","0","0","0","0","0.6967","0.4895","5.3635","0.036","0.0059","0.0029","0.0013","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"331","Andrew Ogletree","IND","te","11","JAX","1","0","0","0","0","0","0","0","0","0","0.7364","0.5306","5.6107","0.0367","0.0065","0.0032","0.0019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"332","KhaDarel Hodge","ATL","wr","11","CAR","1.9","0","0","0","0","0","0","0","0","0","1.2757","0.8299","10.757","0.0621","0.0074","0.0037","0.0049","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"333","Devin Duvernay","BLT","wr","13","HST","1.9","0","0","0","0","0","0","0.5805","3.4567","0.0373","1.0748","0.787","7.6715","0.0448","0.1086","0.0543","0.0017","89.1034","0.0725","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"334","MyCole Pruitt","ATL","te","11","CAR","0.9","0","0","0","0","0","0","0","0","0","0.6378","0.4848","4.5236","0.0421","0.0054","0.0027","0.0022","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"335","Kyle Juszczyk","SF","rb","9","@PIT","1.3","0","0","0","0","0","0","0.5201","1.6316","0.0132","0.7526","0.5814","5.6227","0.0344","0.0075","0.0038","0.0012","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"336","D'Ernest Johnson","JAX","rb","9","@IND","1.3","0","0","0","0","0","0","1.1821","5.1554","0.0272","0.4837","0.3957","2.8795","0.0161","0.0118","0.0059","0.0007","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"337","Tim Jones","JAX","wr","9","@IND","1.8","0","0","0","0","0","0","0","0","0","1.2575","0.8703","10.1348","0.0653","0.0082","0.0041","0.0015","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"338","Tyler Scott","CHI","wr","13","GB","1.8","0","0","0","0","0","0","0","0","0","1.3108","0.8065","10.655","0.0495","0.0077","0.0038","0.0016","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"339","Boston Scott","PHI","rb","10","@NE","1.2","0","0","0","0","0","0","1.346","5.6221","0.0525","0.296","0.242","1.6709","0.0071","0.0449","0.0224","0.0005","78.0822","0.0457","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"340","Robert Tonyan","CHI","te","13","GB","0.8","0","0","0","0","0","0","0","0","0","0.5688","0.4216","3.8722","0.0257","0.0042","0.0021","0.001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"341","Mitchell Wilcox","CIN","te","7","@CLV","0.8","0","0","0","0","0","0","0","0","0","0.5203","0.3979","3.7325","0.0403","0.0046","0.0023","0.0014","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"342","Jesper Horsted","LV","te","13","@DEN","0.8","0","0","0","0","0","0","0","0","0","0.568","0.4068","4.2443","0.0347","0.0049","0.0025","0.0015","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"343","Tucker Kraft","GB","te","6","@CHI","0.8","0","0","0","0","0","0","0","0","0","0.6063","0.4257","4.4924","0.0309","0.0052","0.0026","0.0015","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"344","Ihmir Smith-Marsette","CAR","wr","7","@ATL","1.7","0","0","0","0","0","0","0","0","0","1.1232","0.7253","9.6219","0.0623","0.0575","0.0287","0.0015","17.249","0.0197","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"345","Tre Tucker","LV","wr","13","@DEN","1.7","0","0","0","0","0","0","0","0","0","1.2697","0.8235","9.5432","0.0555","0.025","0.0125","0.002","36.1103","0.0276","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"346","Chris Manhertz","DEN","te","9","LV","0.7","0","0","0","0","0","0","0","0","0","0.4766","0.3525","3.4079","0.0296","0.0042","0.0021","0.0015","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"347","Lawrence Cager","NYG","te","13","DAL","0.7","0","0","0","0","0","0","0","0","0","0.5051","0.3659","3.6271","0.0263","0.0043","0.0021","0.0009","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"348","Ian Thomas","CAR","te","7","@ATL","0.7","0","0","0","0","0","0","0","0","0","0.5025","0.3805","3.08","0.0289","0.0041","0.0021","0.001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"349","Jeremy Ruckert","NYJ","te","7","BUF","0.7","0","0","0","0","0","0","0","0","0","0.451","0.3249","3.451","0.024","0.004","0.002","0.0014","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"350","Davis Allen","LA","te","10","@SEA","0.7","0","0","0","0","0","0","0","0","0","0.5035","0.3639","3.8017","0.0304","0.0045","0.0022","0.0017","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
